# gene	views	view_delta	view_rank	view_rank_delta
IFNA8	2	1	3862	-2888
IDH3G	2	1	3863	-2888
CFC1B	2	-1	3864	-170
IFIT1	2	-1	3865	-170
SCGB2A2	2	0	3866	-1212
AUP1	2	0	3867	-1212
TRIO	2	0	3868	-1212
SCAMP5	2	2	3869	-5601
AOX1	2	0	3870	-1213
IBSP	2	-36	3871	3388
MANBA	2	1	3872	-2887
SLC26A6	2	1	3873	-2887
RPS6	2	0	3874	-1211
GSTA1	2	-3	3875	1049
CDK8	2	-6	3876	1913
ADGRB1	2	-2	3877	552
AFM	2	-1	3878	-160
ADORA3	2	-15	3879	2851
ADGRB2	2	0	3880	-1211
IL15RA	2	-2	3881	553
TESK1	2	2	3882	-5599
IMPDH2	2	-1	3883	-159
TGFB1I1	2	-2	3884	554
IMPG1	2	0	3885	-1212
TGFBI	2	-11	3886	2588
INHBA	2	-15	3887	2857
THOP1	2	2	3888	-5600
TFF1	2	-4	3889	1402
THRSP	2	0	3890	-1219
MNT	2	2	3891	-5598
ANOS1	2	2	3892	-5599
RAB6A	2	1	3893	-2894
GDF1	2	-1	3894	-157
JAG2	2	-5	3895	1725
RAC2	2	1	3896	-2899
GDF7	2	1	3897	-2899
ITPR2	2	-2	3898	562
MMP19	2	2	3899	-5597
ITPKA	2	-1	3900	-164
TLR1	2	0	3901	-1218
TK2	2	-1	3902	-164
RDH5	2	1	3903	-2908
ERBIN	2	-5	3904	1730
RAD23B	2	-1	3905	-163
RCVRN	2	-2	3906	566
SKI	2	1	3907	-2910
TNP1	2	2	3908	-5605
RFX1	2	0	3909	-1218
MSN	2	-2	3910	568
LTC4S	2	2	3911	-5606
TOP1	2	-7	3912	2115
TNS1	2	-3	3913	1066
GALNS	2	-3	3914	1066
TNNI1	2	-1	3915	-162
TRIM27	2	2	3916	-5606
MT1X	2	-1	3917	-163
RGR	2	2	3918	-5609
HLA-DRB5	2	-1	3919	-164
RPL34	2	1	3920	-2913
NDUFAB1	2	1	3921	-2918
NAP1L1	2	1	3922	-2918
RPL29	2	-1	3923	-167
NAIP	2	-1	3924	-167
RPL27	2	1	3925	-2923
NEK1	2	-2	3926	578
NASP	2	-1	3927	-168
HLA-DRB4	2	0	3928	-1220
NDUFB8	2	0	3929	-1220
NDUFB1	2	2	3930	-5623
EIF6	2	0	3931	-1221
IGF2R	2	-14	3932	2847
ISLR	2	-2	3933	579
PTH2R	2	1	3934	-2924
TWF1	2	1	3935	-2924
ITGA7	2	-6	3936	1955
VWA5A	2	1	3937	-2923
LLGL1	2	2	3938	-5625
LRP6	2	-1	3939	-163
LRP4	2	-7	3940	2138
XCR1	2	-5	3941	1756
HNRNPD	2	-2	3942	586
IRF7	2	-24	3943	3242
PTPN9	2	1	3944	-2924
SPEG	2	-3	3945	1086
LTBP1	2	-5	3946	1757
SLC7A7	2	2	3947	-5629
NME2	2	2	3948	-5634
PKMYT1	2	-3	3949	1088
CYP4F3	2	2	3950	-5635
KALRN	2	1	3951	-2935
UBE4B	2	0	3952	-1225
CLDN2	2	-9	3953	2441
SAP18	2	1	3954	-2938
HMGCS2	2	-2	3955	591
HMGB2	2	-4	3956	1455
CNTN6	2	0	3957	-1224
HMGB3	2	2	3958	-5643
HLA-F	2	-6	3959	1973
CLEC4C	2	-2	3960	593
HMGA1	2	-11	3961	2657
DPYD	2	2	3962	-5645
HMGN1	2	1	3963	-2945
HOXA11	2	1	3964	-2945
HNRNPA2B1	2	0	3965	-1222
CA3	2	1	3966	-2945
EDN3	2	-3	3967	1097
TYMP	2	0	3968	-1220
CDX1	2	0	3969	-1220
HOXA1	2	-1	3970	-150
TPM4	2	-1	3971	-151
TPTE	2	2	3972	-5645
TOP2B	2	1	3973	-2951
TPM1	2	-6	3974	1984
STX11	2	-1	3975	-149
TPBG	2	-1	3976	-149
NR0B2	2	-7	3977	2169
MYF6	2	-1	3978	-148
TRAF3	2	-2	3979	602
MXI1	2	1	3980	-2951
CRTAP	2	0	3981	-1218
FGD1	2	0	3982	-1218
LAIR2	2	2	3983	-5644
NEO1	2	1	3984	-2953
DCK	2	-11	3985	2679
LETM1	2	0	3986	-1217
SEPTIN2	2	0	3987	-1218
LY96	2	-3	3988	1109
CCT3	2	-2	3989	606
LGALS7	2	-5	3990	1790
LAD1	2	-3	3991	1110
SNU13	2	2	3992	-5643
GRB10	2	-1	3993	-150
RPS25	2	2	3994	-5642
TNIP1	2	1	3995	-2954
NKTR	2	-2	3996	607
RPS16	2	0	3997	-1215
RPS8	2	0	3998	-1216
NOVA1	2	-4	3999	1486
RPS26	2	-1	4000	-147
TFG	2	1	4001	-2954
LANCL1	2	2	4002	-5643
NKG7	2	-5	4003	1802
B3GNT3	2	2	4004	-5651
RPS19	2	-1	4005	-145
GPRIN2	2	0	4006	-1221
RLF	2	2	4007	-5654
NFASC	2	-1	4008	-146
SEMG1	2	1	4009	-2963
NPR1	2	-3	4010	1120
RPL5	2	0	4011	-1220
RNR3	2	1	4012	-2967
NOS1AP	2	0	4013	-1219
LOC654780	2	-3	4014	1123
SRSF3	2	1	4015	-2967
KRT86	2	-3	4016	1124
TMEM63A	2	0	4017	-1218
IPO5	2	1	4018	-2965
BRD2	2	-7	4019	2201
RPA2	2	1	4020	-2968
HERPUD1	2	0	4021	-1216
SET	2	-1	4022	-135
SPRR2A	2	0	4023	-1218
SPRR1B	2	2	4024	-5665
AKAP1	2	0	4025	-1217
PICK1	2	-2	4026	622
SPG7	2	0	4027	-1220
SYN3	2	1	4028	-2977
TST	2	0	4029	-1220
DNAJA3	2	2	4030	-5683
CACNG2	2	-2	4031	623
PEX1	2	-5	4032	1816
TUBA1B	2	1	4033	-2984
PFKFB2	2	0	4034	-1222
RSU1	2	2	4035	-5688
KCNA2	2	2	4036	-5691
PDZK1	2	1	4037	-2987
PTN	2	-1	4038	-136
CREB5	2	1	4039	-2992
MTRF1	2	2	4040	-5696
KLRC2	2	-8	4041	2369
PIGF	2	-1	4042	-136
ENTPD4	2	1	4043	-2991
CDC42BPB	2	0	4044	-1217
PIK3C2B	2	1	4045	-2991
ZHX3	2	-1	4046	-136
KLK2	2	2	4047	-5698
KIFC3	2	2	4048	-5699
KIR3DL2	2	-4	4049	1520
KLKB1	2	-1	4050	-137
APOBEC3B	2	-1	4051	-137
KPNA1	2	-1	4052	-137
SHOC2	2	-3	4053	1145
AIFM1	2	-7	4054	2232
OR1D2	2	1	4055	-3002
CSRP3	2	-5	4056	1833
OAZ2	2	2	4057	-5708
GPR68	2	0	4058	-1220
EBAG9	2	2	4059	-5711
HTR3B	2	1	4060	-3002
USP5	2	1	4061	-3005
CLDN11	2	1	4062	-3006
ORM1	2	1	4063	-3008
ZSCAN9	2	2	4064	-5714
NEURL1	2	-3	4065	1153
SLC16A7	2	-4	4066	1534
SNRPD3	2	1	4067	-3014
MED23	2	2	4068	-5720
SMS	2	1	4069	-3017
ITM2A	2	-4	4070	1535
SMPD1	2	-2	4071	645
BUB3	2	-1	4072	-130
VAPB	2	-1	4073	-130
ITM2B	2	-3	4074	1160
SNRNP70	2	-5	4075	1850
SNRPD1	2	1	4076	-3015
HAND1	2	0	4077	-1215
SUMO3	2	-1	4078	-126
ATG13	2	0	4079	-1216
NUMBL	2	2	4080	-5726
KCNK6	2	1	4081	-3023
PFN2	2	0	4082	-1216
KCNG1	2	-1	4083	-124
KCNJ9	2	1	4084	-3027
SERPINA4	2	0	4085	-1218
MACROH2A1	2	-2	4086	654
KCNF1	2	0	4087	-1222
S100A10	2	-7	4088	2264
PGA5	2	-2	4089	655
PTGES	2	-2	4090	653
MYH8	2	1	4091	-3029
NFIC	2	-4	4092	1549
NFATC3	2	2	4093	-5749
NFATC2	2	1	4094	-3028
NFX1	2	1	4095	-3030
CCL3L1	2	0	4096	-1227
SCN1A	2	1	4097	-3033
SCN2A	2	0	4098	-1228
SLC22A4	2	2	4099	-5749
MYH10	2	0	4100	-1229
SDCBP	2	-8	4101	2424
NCOA3	2	-2	4102	652
RRP1B	2	2	4103	-5752
CTR9	2	2	4104	-5753
SERPINB3	2	2	4105	-5759
S100A12	2	-4	4106	1557
SAA1	2	-13	4107	2954
ZNF22	2	2	4108	-5765
ZNF592	2	-1	4109	-117
SAT1	2	-1	4110	-117
IPO13	2	2	4111	-5770
KDM4A	2	-8	4112	2434
SATB1	2	-3	4113	1184
DEPDC5	2	1	4114	-3042
GNA14	2	1	4115	-3046
RPL9	2	2	4116	-5780
NPR3	2	-1	4117	-114
NRDC	2	1	4118	-3053
NPR2	2	-4	4119	1568
PCGF2	2	1	4120	-3052
RPL21	2	2	4121	-5784
RPL10	2	1	4122	-3062
RPL3	2	2	4123	-5788
STARD8	2	0	4124	-1231
RPL15	2	1	4125	-3066
DOCK4	2	-4	4126	1572
NPY2R	2	-1	4127	-110
NUMA1	2	0	4128	-1231
RPL11	2	1	4129	-3068
MPHOSPH10	2	1	4130	-3070
HIRA	2	-5	4131	1892
TTPA	2	-1	4132	-109
TSPY1	2	-1	4133	-110
UBTF	2	-4	4134	1576
DHRS9	2	2	4135	-5810
HEY2	2	-4	4136	1574
PLCB4	2	1	4137	-3089
PKNOX1	2	2	4138	-5824
PLA2G2A	2	-2	4139	671
PROCR	2	-9	4140	2611
SLC34A2	2	0	4141	-1239
PALM	2	0	4142	-1240
P2RY11	2	1	4143	-3087
P2RY2	2	-3	4144	1207
TMEM131	2	1	4145	-3089
PCBP2	2	-4	4146	1579
KANK1	2	0	4147	-1245
STAB1	2	-2	4148	673
CDC42EP3	2	2	4149	-5838
PLRG1	2	1	4150	-3095
JMJD6	2	1	4151	-3096
ATP11B	2	2	4152	-5844
SCGN	2	0	4153	-1247
SMC2	2	-3	4154	1210
ATG4B	2	0	4155	-1246
RGS14	2	0	4156	-1248
DPYSL4	2	2	4157	-5845
PCK2	2	-5	4158	1912
EXOC5	2	2	4159	-5856
PLCB1	2	-3	4160	1213
PPIP5K2	2	2	4161	-5860
SULF1	2	2	4162	-5866
POLR2C	2	0	4163	-1252
CAMKK2	2	-3	4164	1215
VAMP8	2	2	4165	-5881
VDAC1	2	-10	4166	2744
SIN3B	2	1	4167	-3124
H3C12	2	2	4168	-5886
H2BC10	2	2	4169	-5901
EIF3F	2	1	4170	-3133
H4C4	2	2	4171	-5904
H3C10	2	2	4172	-5912
RBFOX2	2	-2	4173	693
TNFSF15	2	-8	4174	2492
SOCS6	2	-1	4175	-105
GTF3C4	2	2	4176	-5916
COPS2	2	2	4177	-5918
TAB1	2	-1	4178	-104
MAD2L2	2	0	4179	-1258
APOBEC2	2	1	4180	-3140
OS9	2	-2	4181	698
PRDX3	2	1	4182	-3142
IPO8	2	2	4183	-5929
DMXL2	2	1	4184	-3152
SMCHD1	2	-4	4185	1608
STK24	2	2	4186	-5930
BBOX1	2	-8	4187	2504
RECK	2	-4	4188	1610
SRPX	2	0	4189	-1259
SPARCL1	2	-5	4190	1936
VAT1	2	-4	4191	1611
VPS39	2	2	4192	-5944
SOX14	2	0	4193	-1262
ENOX2	2	1	4194	-3157
SEMA4F	2	0	4195	-1262
UBR2	2	2	4196	-5949
STK25	2	2	4197	-5950
PLA2G6	2	-7	4198	2366
IP6K1	2	2	4199	-5949
UCHL3	2	1	4200	-3158
SLC5A4	2	2	4201	-5953
UGT8	2	-3	4202	1246
SLC4A3	2	1	4203	-3162
SLC3A2	2	-3	4204	1244
SNX17	2	1	4205	-3166
SHMT2	2	1	4206	-3166
SLC23A2	2	1	4207	-3174
PDGFB	2	-6	4208	2195
RPL13A	2	-2	4209	710
P2RY14	2	-6	4210	2196
TAAR2	2	-2	4211	711
PDHA1	2	-5	4212	1955
RBM8A	2	-2	4213	712
POU3F2	2	-4	4214	1630
LRRC8B	2	2	4215	-5969
POU2F1	2	-3	4216	1252
ZBTB40	2	1	4217	-3178
ADGRG1	2	-3	4218	1253
POU4F1	2	-4	4219	1633
NDC80	2	-3	4220	1254
PRMT5	2	-50	4221	3871
EIF4H	2	2	4222	-5982
TRIB1	2	-4	4223	1636
PPIC	2	1	4224	-3186
PDLIM5	2	-8	4225	2539
NUAK1	2	-4	4226	1638
VIPR2	2	-2	4227	719
FIG4	2	-2	4228	718
WFS1	2	-3	4229	1262
NSA2	2	0	4230	-1258
IFI30	2	-2	4231	719
CFDP1	2	1	4232	-3188
POLR3G	2	1	4233	-3188
RNASEH2A	2	0	4234	-1260
TOX4	2	2	4235	-5994
PMVK	2	-2	4236	720
PTPA	2	2	4237	-6000
ARHGEF12	2	0	4238	-1262
WNT7B	2	1	4239	-3206
LBX1	2	0	4240	-1262
PPP1CA	2	-4	4241	1652
CARD10	2	1	4242	-3207
FARS2	2	-1	4243	-82
VPREB3	2	1	4244	-3208
GNA13	2	-6	4245	2224
CRTC1	2	1	4246	-3211
CSPG5	2	2	4247	-6012
CELF1	2	-5	4248	1983
SMG5	2	-1	4249	-80
SLC7A8	2	2	4250	-6011
TRIL	2	2	4251	-6013
PJA2	2	2	4252	-6017
AP4E1	2	1	4253	-3213
CALCOCO2	2	1	4254	-3222
SLC11A1	2	-1	4255	-78
LCMT2	2	2	4256	-6034
SLC6A8	2	2	4257	-6035
SETDB1	2	-4	4258	1666
SLC6A12	2	1	4259	-3224
UBE2C	2	0	4260	-1273
MAP3K2	2	1	4261	-3224
PRKAR2A	2	0	4262	-1272
ZMYND11	2	-1	4263	-74
TOPBP1	2	-4	4264	1669
GSPT2	2	-1	4265	-75
PRKCI	2	-2	4266	741
PRKAR2B	2	-1	4267	-75
COX17	2	1	4268	-3239
GPANK1	2	2	4269	-6066
MANF	2	0	4270	-1283
USP7	2	-3	4271	1294
SNX3	2	2	4272	-6079
ARPC4	2	1	4273	-3253
TECTB	2	1	4274	-3253
PPT2	2	1	4275	-3260
TXNL1	2	2	4276	-6092
NPFF	2	-3	4277	1296
PLPP3	2	-5	4278	2007
UBE4A	2	1	4279	-3261
LONP1	2	-2	4280	741
LHX2	2	-2	4281	741
STC2	2	-1	4282	-78
YWHAQ	2	0	4283	-1297
TAF1	2	-5	4284	2011
ZNF112	2	2	4285	-6121
CUL1	2	1	4286	-3269
GALR3	2	2	4287	-6123
CILP	2	-2	4288	745
STK10	2	-1	4289	-79
BCL2L10	2	0	4290	-1295
STAT5A	2	-2	4291	746
KLF11	2	-4	4292	1686
RAE1	2	-3	4293	1303
LILRA1	2	2	4294	-6135
STRN	2	2	4295	-6137
PIP5K1C	2	2	4296	-6137
IRS4	2	-3	4297	1304
ADNP	2	-5	4298	2022
LILRA3	2	2	4299	-6139
SORBS2	2	0	4300	-1294
ZYX	2	-4	4301	1694
SENP3	2	1	4302	-3273
STAP1	2	-2	4303	752
IQGAP1	2	-7	4304	2457
HSPBP1	2	2	4305	-6143
PPP1R15A	2	-10	4306	2877
BCL11B	2	-6	4307	2280
LSM5	2	1	4308	-3277
GALR2	2	1	4309	-3277
CA14	2	2	4310	-6153
YWHAZ	2	-2	4311	757
ZIC1	2	-1	4312	-70
HOOK2	2	1	4313	-3289
ZFP36	2	-7	4314	2466
ZIC2	2	-1	4315	-70
NPY4R	2	1	4316	-3290
WNT9B	2	1	4317	-3291
CCT8	2	1	4318	-3293
YME1L1	2	2	4319	-6162
SNX8	2	0	4320	-1296
DLL3	2	-8	4321	2626
RRH	2	-7	4322	2472
PRIM1	2	-6	4323	2292
PPP5C	2	-1	4324	-68
PPT1	2	-1	4325	-69
WNT9A	2	-3	4326	1328
RPS6KC1	2	2	4327	-6165
ADAM9	2	-3	4328	1329
ADAM20	2	0	4329	-1294
ADAM18	2	0	4330	-1294
MPDZ	2	-1	4331	-67
ST7	2	2	4332	-6175
ADAM15	2	-3	4333	1332
SNAP23	2	0	4334	-1296
HRK	2	0	4335	-1297
NUP214	2	1	4336	-3302
KIF20A	2	1	4337	-3302
WBP4	2	0	4338	-1300
RASSF1	2	1	4339	-3311
MRPS26	2	2	4340	-6197
OR2K2	2	1	4341	-3317
ADAMTS6	2	0	4342	-1300
RNF125	2	0	4343	-1301
OPTC	2	1	4344	-3318
MOCOS	2	2	4345	-6209
USP47	2	2	4346	-6209
ST8	2	2	4347	-6214
SSX5	2	1	4348	-3327
TNFRSF10C	2	-1	4349	-59
ZMYND8	2	-1	4350	-60
SH3BP1	2	1	4351	-3329
SSTR4	2	-3	4352	1348
CD2AP	2	-2	4353	782
MBNL2	2	1	4354	-3332
CEP85	2	2	4355	-6230
TBX2	2	1	4356	-3341
DSTYK	2	-3	4357	1349
GCFC2	2	2	4358	-6241
FBXO7	2	0	4359	-1315
EMILIN1	2	0	4360	-1315
ESM1	2	-4	4361	1738
DIDO1	2	0	4362	-1315
FSCN2	2	1	4363	-3343
NEK6	2	-1	4364	-53
TAL2	2	2	4365	-6244
PARP2	2	0	4366	-1314
CNTN2	2	-1	4367	-54
TROAP	2	0	4368	-1317
SUV39H1	2	-6	4369	2331
DNAJC28	2	1	4370	-3352
ODAM	2	-2	4371	792
SYPL1	2	2	4372	-6262
BANP	2	0	4373	-1317
NOCT	2	-5	4374	2081
FBXL2	2	-2	4375	789
PVRIG	2	-2	4376	789
LSM4	2	2	4377	-6274
CHCHD2	2	0	4378	-1321
ATG9A	2	1	4379	-3362
USP20	2	1	4380	-3370
FAM114A2	2	2	4381	-6297
ALDH1L1	2	-3	4382	1360
PGRMC1	2	0	4383	-1324
APOO	2	2	4384	-6323
WHRN	2	1	4385	-3388
PRKD2	2	-3	4386	1361
FAN1	2	0	4387	-1328
MAPKAP1	2	-1	4388	-51
DIS3	2	2	4389	-6327
DYNC1LI1	2	2	4390	-6327
CARD14	2	-4	4391	1764
ASF1A	2	0	4392	-1328
RPH3A	2	1	4393	-3389
CCDC28B	2	1	4394	-3392
BBX	2	0	4395	-1332
EMSY	2	-5	4396	2102
RGMA	2	-1	4397	-44
CYP39A1	2	0	4398	-1335
DHRS4	2	1	4399	-3401
XAB2	2	1	4400	-3401
CUL4B	2	0	4401	-1335
FAM20C	2	0	4402	-1338
CUL4A	2	-2	4403	800
SCAPER	2	1	4404	-3408
IWS1	2	1	4405	-3408
IER3	2	0	4406	-1338
TRMU	2	1	4407	-3411
DKK3	2	-5	4408	2111
KSR1	2	-3	4409	1378
ALKBH1	2	2	4410	-6379
RADIL	2	-2	4411	803
ALDH1A2	2	-4	4412	1780
PDZRN3	2	1	4413	-3420
USP18	2	-6	4414	2371
KLF8	2	-1	4415	-38
FCF1	2	0	4416	-1344
CGGBP1	2	2	4417	-6391
GAS7	2	0	4418	-1347
ABHD5	2	1	4419	-3428
UBR5	2	-2	4420	806
POMP	2	0	4421	-1351
YBX3	2	2	4422	-6402
WWTR1	2	-4	4423	1789
RPA4	2	-1	4424	-43
MMP28	2	1	4425	-3436
MAPRE1	2	0	4426	-1352
EFHD2	2	0	4427	-1352
PLEKHG4	2	2	4428	-6427
POT1	2	-1	4429	-44
TMLHE	2	-1	4430	-46
MSTO1	2	1	4431	-3454
SLC39A3	2	0	4432	-1358
NUDT11	2	2	4433	-6442
KCNIP1	2	1	4434	-3456
NADSYN1	2	-2	4435	815
KCNIP3	2	2	4436	-6451
PBRM1	2	-6	4437	2392
FANCI	2	-3	4438	1401
OBP2A	2	2	4439	-6458
RPS6KA4	2	2	4440	-6463
NGLY1	2	-3	4441	1402
MBD2	2	-3	4442	1402
PLOD3	2	1	4443	-3469
ITGA11	2	0	4444	-1362
STK38	2	2	4445	-6480
CHRNA6	2	0	4446	-1363
P4HA2	2	1	4447	-3478
ZBTB7B	2	1	4448	-3480
TNFRSF12A	2	-4	4449	1809
NUP107	2	0	4450	-1366
TREX2	2	-3	4451	1409
FZR1	2	-3	4452	1408
CD248	2	-5	4453	2152
PKP4	2	0	4454	-1363
TAOK3	2	-1	4455	-37
RPGRIP1	2	0	4456	-1364
NSUN5	2	1	4457	-3501
WDR12	2	0	4458	-1364
SEPTIN11	2	2	4459	-6528
FOXH1	2	0	4460	-1365
MCM3AP	2	-2	4461	828
IL36A	2	1	4462	-3497
SGCE	2	0	4463	-1366
SLC39A1	2	-3	4464	1417
DISC2	2	0	4465	-1365
ENAH	2	1	4466	-3496
CDK5RAP2	2	-4	4467	1822
AP1M1	2	2	4468	-6542
AHDC1	2	1	4469	-3499
GLS2	2	-3	4470	1422
ANKRD26	2	1	4471	-3499
HAO1	2	-1	4472	-32
RRN3	2	1	4473	-3501
MARCHF5	2	2	4474	-6548
ZNF510	2	2	4475	-6548
ZHX2	2	0	4476	-1363
VANGL2	2	0	4477	-1366
MRPL39	2	2	4478	-6555
ADGRL1	2	-5	4479	2174
SOX18	2	-1	4480	-26
TTC7A	2	-1	4481	-27
TERF2IP	2	2	4482	-6562
UGT1A9	2	0	4483	-1365
CILK1	2	2	4484	-6565
ADGRG6	2	0	4485	-1367
SSH1	2	0	4486	-1370
KRT23	2	0	4487	-1370
WDR37	2	-1	4488	-26
TSKU	2	-1	4489	-27
NDRG2	2	2	4490	-6584
MMACHC	2	-1	4491	-26
EHF	2	-1	4492	-27
PHLDA1	2	2	4493	-6596
SEMA6A	2	0	4494	-1378
SRPX2	2	-6	4495	2445
FCRL2	2	2	4496	-6614
BEGAIN	2	-4	4497	1847
COBLL1	2	1	4498	-3521
ERCC6L	2	1	4499	-3536
ADA2	2	-2	4500	855
COQ3	2	2	4501	-6637
GNG13	2	-1	4502	-22
UBASH3A	2	1	4503	-3539
NUP85	2	0	4504	-1379
MORN1	2	1	4505	-3539
RNU2-2P	2	0	4506	-1380
SIX4	2	1	4507	-3540
RSF1	2	0	4508	-1379
HDAC11	2	1	4509	-3548
FOXD3	2	-1	4510	-18
BBS10	2	-1	4511	-18
HAUS6	2	2	4512	-6658
AGMAT	2	-2	4513	866
BCOR	2	-3	4514	1457
UBXN6	2	-1	4515	-15
DPP8	2	1	4516	-3546
KCNH6	2	1	4517	-3546
HCN3	2	0	4518	-1378
PGBD5	2	2	4519	-6671
MUL1	2	1	4520	-3554
ALKBH5	2	1	4521	-3557
CASZ1	2	2	4522	-6676
RETSAT	2	1	4523	-3557
TTYH3	2	2	4524	-6685
ZFR	2	-1	4525	-13
APOBEC3C	2	-3	4526	1464
PPIL1	2	2	4527	-6702
MRPS16	2	0	4528	-1388
ZNF44	2	2	4529	-6706
GEMIN6	2	2	4530	-6706
RAB23	2	2	4531	-6713
GPRC5B	2	2	4532	-6715
POLL	2	-6	4533	2478
MRM1	2	2	4534	-6720
EIF2AK1	2	-3	4535	1471
APTX	2	-1	4536	-7
FNBP1L	2	2	4537	-6736
MAB21L4	2	2	4538	-6741
FBXO31	2	2	4539	-6743
PRXL2B	2	2	4540	-6745
WWC2	2	1	4541	-3591
DGLUCY	2	-2	4542	886
OR56A1	2	2	4543	-6744
NRSN2	2	1	4544	-3595
KCMF1	2	2	4545	-6749
CHMP4C	2	1	4546	-3598
STRADA	2	2	4547	-6755
TMCO2	2	2	4548	-6769
PANK2	2	-2	4549	891
ITSN2	2	2	4550	-6780
APPL1	2	-7	4551	2685
IL36RN	2	1	4552	-3604
HACL1	2	0	4553	-1385
IL21R	2	-3	4554	1487
MEG3	2	1	4555	-3612
SYCP3	2	-2	4556	893
NOX3	2	0	4557	-1388
HEMGN	2	-2	4558	894
RPS6KA6	2	0	4559	-1389
TNFRSF19	2	-3	4560	1491
TAS2R1	2	2	4561	-6814
SOX6	2	-4	4562	1901
IL17RB	2	-3	4563	1492
FOXRED1	2	1	4564	-3623
TNRC6A	2	1	4565	-3626
STAP2	2	2	4566	-6823
RBMX	2	2	4567	-6832
SLC39A4	2	-1	4568	4
COPS7A	2	2	4569	-6836
CHRNA9	2	-4	4570	1908
PLVAP	2	2	4571	-6842
CYP26B1	2	-2	4572	903
TAAR8	2	1	4573	-3633
AMN	2	2	4574	-6842
NUAK2	2	-1	4575	9
PPAN	2	-1	4576	9
MTDH	2	-3	4577	1504
KCNQ5	2	0	4578	-1383
KLF15	2	-2	4579	907
ADAMTSL4	2	-1	4580	9
AGPAT5	2	-2	4581	908
LHX6	2	0	4582	-1384
IMP3	2	-2	4583	909
MYOF	2	-3	4584	1509
LIN7C	2	2	4585	-6879
SPATS2L	2	1	4586	-3662
HIPK2	2	-2	4587	911
NARF	2	-3	4588	1512
NUPR1	2	-3	4589	1512
FCRL5	2	-2	4590	913
ACTL8	2	0	4591	-1392
DEPDC7	2	-2	4592	913
KLF3	2	1	4593	-3679
ZNF571	2	1	4594	-3680
DEFB126	2	0	4595	-1394
STEAP4	2	-3	4596	1518
HMBOX1	2	2	4597	-6919
DYNC2H1	2	1	4598	-3686
NEIL1	2	-1	4599	4
G6PC2	2	0	4600	-1397
MANEA	2	0	4601	-1398
ZDHHC14	2	0	4602	-1399
CCNB1IP1	2	2	4603	-6933
MARK4	2	1	4604	-3686
PARP8	2	1	4605	-3688
IL20RA	2	2	4606	-6932
SLC38A1	2	1	4607	-3695
PELO	2	-1	4608	7
WDR26	2	2	4609	-6946
GPR87	2	0	4610	-1398
RAB11FIP1	2	0	4611	-1398
TUBE1	2	1	4612	-3697
VOPP1	2	-2	4613	928
CLSPN	2	2	4614	-6974
LACC1	2	0	4615	-1402
TNMD	2	-1	4616	7
NRG4	2	2	4617	-6980
SAMSN1	2	2	4618	-6981
LHPP	2	2	4619	-6987
DOCK7	2	2	4620	-6995
LGR6	2	0	4621	-1401
PRDM12	2	1	4622	-3705
GNB4	2	2	4623	-7001
RGS8	2	2	4624	-7001
STRIP1	2	2	4625	-7001
SEMA4A	2	-2	4626	939
KMT2C	2	-6	4627	2567
RXFP1	2	1	4628	-3712
KLHL12	2	2	4629	-7019
ALOXE3	2	0	4630	-1401
CD300LF	2	-1	4631	12
PJA1	2	2	4632	-7018
PIGU	2	-2	4633	944
DIS3L2	2	0	4634	-1401
PPP2R2D	2	1	4635	-3722
MFSD2A	2	-1	4636	13
DGAT2	2	-5	4637	2317
ST6GAL2	2	2	4638	-7033
ZNF347	2	1	4639	-3724
RETNLB	2	0	4640	-1404
GJA10	2	2	4641	-7051
PROKR2	2	-3	4642	1554
BEX1	2	-1	4643	16
GPRC5C	2	2	4644	-7064
KDM2B	2	-3	4645	1555
BEX2	2	1	4646	-3738
GPT2	2	0	4647	-1412
COX4I2	2	2	4648	-7067
ABHD18	2	2	4649	-7081
TLN2	2	0	4650	-1414
JAM3	2	1	4651	-3741
SESN2	2	-2	4652	955
L3MBTL2	2	2	4653	-7085
OR10X1	2	2	4654	-7087
DCAF15	2	2	4655	-7088
FRAS1	2	0	4656	-1410
LMBRD1	2	0	4657	-1410
FAM107B	2	-2	4658	960
A2ML1	2	1	4659	-3745
LRRC39	2	2	4660	-7099
MLIP	2	1	4661	-3747
ASCC2	2	1	4662	-3753
SPRY4	2	2	4663	-7116
MYH16	2	-1	4664	30
ADAM33	2	0	4665	-1419
POLE3	2	1	4666	-3757
WNT10A	2	-6	4667	2604
ABTB1	2	0	4668	-1419
ABCG8	2	-2	4669	968
FTMT	2	-1	4670	33
DSG4	2	1	4671	-3765
SCIN	2	-1	4672	34
GFM1	2	1	4673	-3767
ADGRV1	2	0	4674	-1432
CCDC78	2	-1	4675	35
RELT	2	1	4676	-3777
TP53INP1	2	-2	4677	973
IMMP2L	2	-2	4678	973
H1-8	2	1	4679	-3785
HHIP	2	-2	4680	974
PALS1	2	1	4681	-3796
USP42	2	-2	4682	973
CCDC90B	2	-1	4683	33
HR	2	0	4684	-1448
RTCB	2	0	4685	-1448
BCL2L12	2	0	4686	-1449
RHCG	2	0	4687	-1449
STEAP3	2	-2	4688	976
PPP1R12C	2	0	4689	-1448
PDXK	2	2	4690	-7251
CAMK1	2	0	4691	-1452
HIKESHI	2	-2	4692	979
RASSF5	2	2	4693	-7252
SNAI3-AS1	2	2	4694	-7254
LSM1	2	0	4695	-1450
PRKAG2	2	-6	4696	2631
FATE1	2	2	4697	-7267
