# gene	views	view_rank
FCHO1	0	9203
KRT32	0	9204
USP6NL	0	9205
RNASE6	0	9206
RN5S1@	0	9207
SFSWAP	0	9208
CLASP2	0	9209
KRT85	0	9210
RNR3	0	9211
SRSF3	0	9212
EMC2	0	9213
SRSF5	0	9214
SEMA3F	0	9215
KRT35	0	9216
KRT81	0	9217
IPO5	0	9218
TNRC6B	0	9219
RNF4	0	9220
MAST2	0	9221
GPATCH8	0	9222
SFRP5	0	9223
KRT83	0	9224
RPL4	0	9225
SRSF4	0	9226
DHX34	0	9227
KRT33A	0	9228
CYTH1	0	9229
TSNAX	0	9230
KIF23	0	9231
MED20	0	9232
ARHGEF6	0	9233
GFUS	0	9234
SH3BP5	0	9235
RND2	0	9236
DPF1	0	9237
SNX2	0	9238
ANP32A	0	9239
PCYT1B	0	9240
SOX12	0	9241
CHAF1B	0	9242
THEMIS2	0	9243
MAPK8IP1	0	9244
AKAP7	0	9245
SNRPG	0	9246
TUBA4A	0	9247
ESS2	0	9248
EIF4E2	0	9249
PIGB	0	9250
DGCR6	0	9251
SF3A2	0	9252
SPINT1	0	9253
SPRR3	0	9254
SPG5B	0	9255
SPRR1A	0	9256
ZNF239	0	9257
PEX13	0	9258
PFDN5	0	9259
KCNA10	0	9260
S100A3	0	9261
KCNA7	0	9262
BTN3A3	0	9263
PRPF4	0	9264
FCGR2C	0	9265
HMG20A	0	9266
PEX12	0	9267
TUBB4B	0	9268
PFDN4	0	9269
RTN2	0	9270
KCNA6	0	9271
MICU1	0	9272
KCNC4	0	9273
MTMR6	0	9274
S100A4	0	9275
KRT75	0	9276
TUBB3	0	9277
PFDN2	0	9278
PDZK1	0	9279
PEX10	0	9280
NPM3	0	9281
RYR3	0	9282
KPNA3	0	9283
PHLPP2	0	9284
RIN1	0	9285
CDC42BPB	0	9286
IER2	0	9287
SPAG6	0	9288
VPS9D1	0	9289
ZHX3	0	9290
RBM34	0	9291
PITPNM1	0	9292
KPNA4	0	9293
KPNA2	0	9294
CLUAP1	0	9295
AKAP12	0	9296
PIK3C3	0	9297
PDS5B	0	9298
KLKB1	0	9299
RAB36	0	9300
PREPL	0	9301
MAD2L1BP	0	9302
KPNA1	0	9303
SERPINB13	0	9304
PIK3C2A	0	9305
KIF22	0	9306
SERPINB10	0	9307
SAMD4A	0	9308
OCM2	0	9309
RRP9	0	9310
OR3A1	0	9311
ARHGEF1	0	9312
OR2C1	0	9313
CDK2AP1	0	9314
ORC4	0	9315
CBFA2T2	0	9316
OR1F1	0	9317
OR1D2	0	9318
OAZ2	0	9319
OVGP1	0	9320
ORC5	0	9321
SLC22A18	0	9322
SYNGR3	0	9323
OPCML	0	9324
EBAG9	0	9325
AP3B2	0	9326
ORC2	0	9327
MLLT10	0	9328
PTP4A2	0	9329
ZNF175	0	9330
SLC25A16	0	9331
ZSCAN9	0	9332
PDCD5	0	9333
SCAF11	0	9334
OR3A2	0	9335
NVL	0	9336
ODF1	0	9337
RASSF7	0	9338
ZNF207	0	9339
ZNF202	0	9340
DDX23	0	9341
RASSF2	0	9342
KIAA0232	0	9343
ZBED1	0	9344
SNRNP40	0	9345
SNRPD3	0	9346
CYTH3	0	9347
ZNF157	0	9348
CHST2	0	9349
ZRANB2	0	9350
SNRPB	0	9351
MED27	0	9352
DLGAP1	0	9353
SNAPC3	0	9354
SMS	0	9355
ZNF200	0	9356
ZNF208	0	9357
SUMO2	0	9358
VEZF1	0	9359
ZNF264	0	9360
ZNF180	0	9361
RNF113A	0	9362
ZNF184	0	9363
MED26	0	9364
SNRPD1	0	9365
MED21	0	9366
TMEM94	0	9367
SPG9	0	9368
ZMYM3	0	9369
SNRPA1	0	9370
DDX21	0	9371
SNRPB2	0	9372
JADE3	0	9373
XPR1	0	9374
SNAPC2	0	9375
PHKG1	0	9376
KCNJ14	0	9377
SPAG7	0	9378
PGM5	0	9379
KCNG1	0	9380
KCNJ8	0	9381
PGGT1B	0	9382
PGK1P2	0	9383
P2RX6	0	9384
ATP5MF	0	9385
KCNJ4	0	9386
PGC	0	9387
SERPINB6	0	9388
CCL4L2	0	9389
GTPBP1	0	9390
PHKA1	0	9391
KCNJ15	0	9392
TP53I11	0	9393
PGA5	0	9394
PGAM2	0	9395
KCNS2	0	9396
KCNJ12	0	9397
PHKA2	0	9398
KCNJ16	0	9399
KIF2A	0	9400
EI24	0	9401
PHF2	0	9402
KIF3C	0	9403
CDK14	0	9404
SCNN1B	0	9405
TAL1	0	9406
MYO6	0	9407
MYH11	0	9408
SCO1	0	9409
MYT1	0	9410
PPP1R12B	0	9411
NFX1	0	9412
NFATC4	0	9413
CIC	0	9414
SCNN1D	0	9415
SEC14L1	0	9416
AIMP1	0	9417
MYO1A	0	9418
SMARCD2	0	9419
TRAPPC2	0	9420
NFRKB	0	9421
STK17A	0	9422
NAB1	0	9423
MYL6	0	9424
SEC13	0	9425
ZNF33A	0	9426
SEC24C	0	9427
RRP1B	0	9428
CTR9	0	9429
HS2ST1	0	9430
TCL1B	0	9431
FEZ1	0	9432
ZNF423	0	9433
SAA2	0	9434
GCC2	0	9435
RAP1GAP2	0	9436
ZNF26	0	9437
CLCA3P	0	9438
AVL9	0	9439
CEP135	0	9440
ZNF182	0	9441
DZIP3	0	9442
TSPAN31	0	9443
SOCS5	0	9444
CLINT1	0	9445
ZNF22	0	9446
ZNF41	0	9447
SAFB2	0	9448
PPM1F	0	9449
MSMO1	0	9450
ZNF43	0	9451
ZSCAN21	0	9452
ZNF23	0	9453
SDC3	0	9454
ZNF516	0	9455
RALGPS1	0	9456
ACSM3	0	9457
SALL2	0	9458
S100A13	0	9459
SWAP70	0	9460
ZNF19	0	9461
ZKSCAN1	0	9462
ZNF35	0	9463
MORF4L2	0	9464
EXPH5	0	9465
ZBTB43	0	9466
ZNF33B	0	9467
VGLL4	0	9468
RPL9	0	9469
ZNF79	0	9470
IFT140	0	9471
ZNF84	0	9472
ZNF76	0	9473
ZNF121	0	9474
ACAP1	0	9475
MRPL23	0	9476
RNR5	0	9477
RNR4	0	9478
RPL7	0	9479
ZNF142	0	9480
LAPTM4A	0	9481
NPTX1	0	9482
RIPOR2	0	9483
ZFYVE16	0	9484
RPL10	0	9485
RPL8	0	9486
RPL7A	0	9487
SLK	0	9488
RPL12	0	9489
ZNF133	0	9490
NUCB1	0	9491
KIAA0408	0	9492
STARD8	0	9493
RPL18A	0	9494
ARHGAP32	0	9495
RNPEP	0	9496
CCP110	0	9497
ZNF134	0	9498
ZNF74	0	9499
ZNF222	0	9500
CEP104	0	9501
NUCB2	0	9502
GPRASP1	0	9503
USP34	0	9504
NAA10	0	9505
ALG3	0	9506
MPHOSPH10	0	9507
LPCAT3	0	9508
TSHZ1	0	9509
TSPYL1	0	9510
UBL4A	0	9511
TTC4	0	9512
UBP1	0	9513
RBM5	0	9514
CEBPZ	0	9515
UBE2D1	0	9516
RBM10	0	9517
UBE2E2	0	9518
UBE2L3	0	9519
UBE2H	0	9520
CNIH1	0	9521
RCL1	0	9522
SNN	0	9523
RBM6	0	9524
CTDSPL	0	9525
UBE2B	0	9526
UBE2D2	0	9527
TTC1	0	9528
UBE2G1	0	9529
UBE2V1	0	9530
ZNF197	0	9531
DHRS9	0	9532
EIPR1	0	9533
TTC3	0	9534
LPAR6	0	9535
GLRX3	0	9536
CLCC1	0	9537
ANP32B	0	9538
CNKSR1	0	9539
ARFGEF1	0	9540
HTATIP2	0	9541
ANGPTL2	0	9542
LAMTOR5	0	9543
ARL6IP5	0	9544
VARS1	0	9545
PAFAH1B2	0	9546
PKNOX1	0	9547
UVRAG	0	9548
ABCB9	0	9549
PLGLB2	0	9550
PAFAH1B3	0	9551
PLCB3	0	9552
MPRIP	0	9553
PHF3	0	9554
PLA2G4A	0	9555
PLA2G1B	0	9556
P2RY4	0	9557
RABAC1	0	9558
PLCD1	0	9559
ABCA5	0	9560
CNTN3	0	9561
ZFYVE26	0	9562
GSE1	0	9563
PLSCR1	0	9564
KANK1	0	9565
PAIP1	0	9566
RRS1	0	9567
PLEKHM2	0	9568
ARL6IP1	0	9569
FBXL7	0	9570
TRAPPC2B	0	9571
CCT7	0	9572
PSME4	0	9573
FAF2	0	9574
IFITM2	0	9575
SH2B2	0	9576
PMP2	0	9577
PCDH8	0	9578
SYT11	0	9579
GGA3	0	9580
LEFTY1	0	9581
ABRAXAS2	0	9582
PHLDB1	0	9583
TACC2	0	9584
PLXNB1	0	9585
MESD	0	9586
UBXN4	0	9587
MDN1	0	9588
MRPL28	0	9589
RGS14	0	9590
DPYSL4	0	9591
MAB21L2	0	9592
NUP205	0	9593
PCDHGC3	0	9594
SIVA1	0	9595
TBL3	0	9596
PDE6C	0	9597
PCSK5	0	9598
FAM20B	0	9599
SEC16A	0	9600
EXOC6B	0	9601
PDE1A	0	9602
EXOC5	0	9603
SUPT7L	0	9604
PDS5A	0	9605
POLR2D	0	9606
IQSEC1	0	9607
RNPS1	0	9608
FBXO28	0	9609
PCYT1A	0	9610
RPRD2	0	9611
UBL3	0	9612
SCGB1D2	0	9613
TBC1D12	0	9614
PDE6G	0	9615
SRGAP3	0	9616
MTCL1	0	9617
CDK16	0	9618
BOP1	0	9619
PDE2A	0	9620
POLD2	0	9621
POLR2C	0	9622
CAMSAP2	0	9623
CDK18	0	9624
MGA	0	9625
RBM19	0	9626
CHMP1A	0	9627
G3BP2	0	9628
NPRL2	0	9629
DNAJC9	0	9630
NBEAL2	0	9631
SGSM2	0	9632
CDK17	0	9633
KBTBD11	0	9634
EIF3C	0	9635
VAMP8	0	9636
OR1E3	0	9637
H2BC14	0	9638
STX10	0	9639
H3C11	0	9640
H4C13	0	9641
EIF3G	0	9642
OR1D5	0	9643
H3C1	0	9644
EIF3I	0	9645
EIF3B	0	9646
OR3A3	0	9647
IQCE	0	9648
EIF3H	0	9649
EIF3D	0	9650
OR1E2	0	9651
H3C12	0	9652
H2BC9	0	9653
SRSF9	0	9654
JMJD7-PLA2G4B	0	9655
KIF13B	0	9656
CSTF2T	0	9657
COG1	0	9658
H4C11	0	9659
SLC22A13	0	9660
ANKS1A	0	9661
H2BC6	0	9662
H4C7	0	9663
STOML1	0	9664
H4C14	0	9665
H4C4	0	9666
H4C2	0	9667
KLHL18	0	9668
HYAL3	0	9669
BICD2	0	9670
EIF3J	0	9671
ADAP1	0	9672
OR1G1	0	9673
DDX3Y	0	9674
H2BC7	0	9675
NMT2	0	9676
COG5	0	9677
DBF4	0	9678
SRSF11	0	9679
PLPP2	0	9680
FAM193A	0	9681
PNRC1	0	9682
NREP	0	9683
RDH16	0	9684
ECI2	0	9685
HNRNPA0	0	9686
GTF3C4	0	9687
TOMM34	0	9688
TADA3	0	9689
PPIH	0	9690
RRP1	0	9691
SEZ6L	0	9692
DOP1B	0	9693
PFDN6	0	9694
PLA2G4C	0	9695
KLF7	0	9696
TRIP4	0	9697
MAD2L2	0	9698
PIBF1	0	9699
CNOT8	0	9700
ATP5PD	0	9701
TMED2	0	9702
RGS20	0	9703
RALBP1	0	9704
PDLIM4	0	9705
ACOT8	0	9706
GNPDA1	0	9707
GTF3C5	0	9708
TRIP11	0	9709
MORF4L1	0	9710
MKNK1	0	9711
ATP6V0A2	0	9712
RCE1	0	9713
PPIE	0	9714
STK16	0	9715
PPEF1	0	9716
SEC23B	0	9717
DMXL2	0	9718
MTUS2	0	9719
LRRC41	0	9720
STK24	0	9721
NXT1	0	9722
FBXW10	0	9723
SRPX	0	9724
PIP5K1A	0	9725
PLA2G10	0	9726
SASH1	0	9727
PPM1G	0	9728
SOAT2	0	9729
KRT36	0	9730
BFSP2	0	9731
ANXA9	0	9732
UNC13B	0	9733
UXT	0	9734
MRPL22	0	9735
KRT38	0	9736
PPEF2	0	9737
NCAPD3	0	9738
SLC9A6	0	9739
LGALSL	0	9740
MYBBP1A	0	9741
FHOD1	0	9742
UBE2E3	0	9743
TTC28	0	9744
SEC23A	0	9745
SLC9A8	0	9746
VPS39	0	9747
SEMA6C	0	9748
THYN1	0	9749
SLC25A17	0	9750
CAP2	0	9751
MAN2B2	0	9752
SZT2	0	9753
SEMA4B	0	9754
SEMA4F	0	9755
MRPL15	0	9756
ESYT1	0	9757
UCHL3	0	9758
IST1	0	9759
DLGAP5	0	9760
CLRN1	0	9761
SH3GL2	0	9762
FZD1	0	9763
SLC5A4	0	9764
FZD6	0	9765
GIT2	0	9766
ITSN1	0	9767
SGCB	0	9768
FZD7	0	9769
UGT8	0	9770
PHYHIP	0	9771
SMTN	0	9772
RNF144A	0	9773
SH3BGR	0	9774
BRAP	0	9775
SH3GL3	0	9776
UPK3A	0	9777
SLC35A2	0	9778
SIPA1	0	9779
FBXW4	0	9780
SHMT2	0	9781
SH3GL1	0	9782
UGT2B4	0	9783
UQCRFS1	0	9784
TUBGCP3	0	9785
PON2	0	9786
COPB2	0	9787
MTREX	0	9788
SPAG11B	0	9789
POLR2I	0	9790
CD302	0	9791
GOLGA5	0	9792
P2RY14	0	9793
ARHGAP25	0	9794
LRRC8B	0	9795
POU3F3	0	9796
PDK3	0	9797
COPS8	0	9798
C1D	0	9799
WDR46	0	9800
OXSR1	0	9801
CABIN1	0	9802
SEC14L2	0	9803
MAPK8IP2	0	9804
KIF14	0	9805
ZBTB40	0	9806
ZNF281	0	9807
HS3ST1	0	9808
HS3ST3A1	0	9809
TNPO3	0	9810
OR52A1	0	9811
DLEC1	0	9812
HS3ST3B1	0	9813
POU4F3	0	9814
POLR2H	0	9815
ANP32C	0	9816
PAN2	0	9817
DCLRE1A	0	9818
WNT5A	0	9819
WIPF1	0	9820
CD2BP2	0	9821
TAF6L	0	9822
SEC24B	0	9823
TELO2	0	9824
BAG5	0	9825
EEF1E1	0	9826
PATJ	0	9827
RPH3AL	0	9828
CDC42EP2	0	9829
UBAP2L	0	9830
ZAN	0	9831
TBPL1	0	9832
PPM1A	0	9833
POLR3G	0	9834
MYL12A	0	9835
RHOBTB1	0	9836
NELFA	0	9837
SNAP91	0	9838
SPAG5	0	9839
NOP56	0	9840
PPID	0	9841
MPDU1	0	9842
RBCK1	0	9843
ERLIN1	0	9844
UBAC1	0	9845
CORO2A	0	9846
DHRS2	0	9847
NPEPPS	0	9848
GAS2L1	0	9849
LOC105376839	0	9850
TRANK1	0	9851
SLC4A7	0	9852
SMG7	0	9853
VIS1	0	9854
TLK1	0	9855
TOX4	0	9856
MPHOSPH6	0	9857
ZC3H11A	0	9858
OSBPL2	0	9859
IVNS1ABP	0	9860
P3H3	0	9861
PPP2R5C	0	9862
DOC2B	0	9863
TMOD2	0	9864
TMOD3	0	9865
RRAGA	0	9866
CGREF1	0	9867
FNBP4	0	9868
PTPA	0	9869
ZDHHC8	0	9870
ANKRD11	0	9871
PARVB	0	9872
TAGLN3	0	9873
CARD10	0	9874
TSBP1	0	9875
LGALS13	0	9876
C2orf27A	0	9877
PPP2R3A	0	9878
PPP2R5E	0	9879
PPP1R8	0	9880
USP24	0	9881
WNT10B	0	9882
RRP8	0	9883
MYLIP	0	9884
PPP2R2B	0	9885
REPIN1	0	9886
PPP1CB	0	9887
PPP2R1B	0	9888
PPP1R10	0	9889
CSPG5	0	9890
PPP1R13B	0	9891
CELF1	0	9892
GLYAT	0	9893
TMED3	0	9894
DAZAP2	0	9895
STAM2	0	9896
SLC7A2	0	9897
NUP58	0	9898
CUL7	0	9899
RIDA	0	9900
PJA2	0	9901
AP4E1	0	9902
AP3S2	0	9903
MED24	0	9904
GPA33	0	9905
SFI1	0	9906
MRPL19	0	9907
PKLR	0	9908
GPR161	0	9909
SLC20A1	0	9910
POP7	0	9911
CEP170	0	9912
FARP2	0	9913
KCNH4	0	9914
TESPA1	0	9915
SLCO1A2	0	9916
SLC9A2	0	9917
RABEPK	0	9918
FCHSD2	0	9919
CEP350	0	9920
KIAA0753	0	9921
SEC24D	0	9922
LRRC23	0	9923
NOMO1	0	9924
LCMT2	0	9925
SPOCK2	0	9926
RASGRP2	0	9927
ITGB3BP	0	9928
PSMD6	0	9929
SPATA2	0	9930
RHOQ	0	9931
SPRY1	0	9932
PKIB	0	9933
NUP50	0	9934
B4GAT1	0	9935
ZFAND5	0	9936
MTCH1	0	9937
ZNF224	0	9938
PISD	0	9939
PKN2	0	9940
PRKAR2A	0	9941
GTF2A1L	0	9942
PPIL2	0	9943
FLRT1	0	9944
TAF7	0	9945
RAI2	0	9946
CNMD	0	9947
RBBP9	0	9948
MID2	0	9949
PKIA	0	9950
APOL2	0	9951
FLRT2	0	9952
PRKG1	0	9953
EID1	0	9954
SRSF10	0	9955
PRKAR2B	0	9956
FTSJ1	0	9957
ZNF225	0	9958
TOB2	0	9959
POP4	0	9960
DDX52	0	9961
ARPP19	0	9962
AIPL1	0	9963
TAF12	0	9964
PITPNB	0	9965
PRKAG1	0	9966
CAPN9	0	9967
HBS1L	0	9968
FLRT3	0	9969
ABCF2	0	9970
CDC42EP1	0	9971
ARPC5	0	9972
SLC7A9	0	9973
B4GALT4	0	9974
PAGE1	0	9975
CTNNAL1	0	9976
PDCD7	0	9977
OR4F4	0	9978
AP4S1	0	9979
ALDH5A1	0	9980
OR7C1	0	9981
FZD5	0	9982
GPANK1	0	9983
MANF	0	9984
TSPAN32	0	9985
OR1L1	0	9986
OR2H1	0	9987
SLC39A7	0	9988
SNX4	0	9989
LDB3	0	9990
SH3YL1	0	9991
B4GALT3	0	9992
OR2T1	0	9993
PWP1	0	9994
B3GALT4	0	9995
TRD	0	9996
PKIG	0	9997
RWDD2B	0	9998
SCAMP2	0	9999
ARPC3	0	10000
ABCC3	0	10001
ARPC4	0	10002
KCNK7	0	10003
GPC6	0	10004
BAG6	0	10005
SLC39A6	0	10006
OR2H2	0	10007
LILRB5	0	10008
COPS6	0	10009
CPNE6	0	10010
LMAN2	0	10011
MED6	0	10012
MAPRE2	0	10013
SLC12A6	0	10014
PDE8B	0	10015
RAB33A	0	10016
SLC38A3	0	10017
THOC1	0	10018
TM9SF2	0	10019
KIF3B	0	10020
PPIG	0	10021
UBE4A	0	10022
RNASET2	0	10023
H2AC15	0	10024
NDST3	0	10025
TMED10	0	10026
FERMT2	0	10027
H2BC13	0	10028
SLC9A3R2	0	10029
H2AC20	0	10030
H2AC18	0	10031
GCN1	0	10032
ASCC3	0	10033
CASP8AP2	0	10034
TAOK2	0	10035
SF3B2	0	10036
THRAP3	0	10037
STAU1	0	10038
H2AC14	0	10039
H2AC4	0	10040
GEMIN2	0	10041
WSB1	0	10042
SULT1A2	0	10043
IFT27	0	10044
STK3	0	10045
TMSB15A	0	10046
ZNF112	0	10047
ZNF229	0	10048
ZNF230	0	10049
TTLL3	0	10050
TCF20	0	10051
RGS5	0	10052
ZNF236	0	10053
STATH	0	10054
MOGS	0	10055
VAX1	0	10056
RNF103	0	10057
CTDNEP1	0	10058
DAP3	0	10059
TMED1	0	10060
ELOA	0	10061
CSDE1	0	10062
WIPI2	0	10063
SLC27A3	0	10064
KDELR3	0	10065
PYGO1	0	10066
AURKC	0	10067
KLK11	0	10068
STX4	0	10069
SYT5	0	10070
TADA2A	0	10071
LIAS	0	10072
STX5	0	10073
ZDHHC17	0	10074
SYT4	0	10075
NUDCD3	0	10076
FZD8	0	10077
H2AC17	0	10078
HIRIP3	0	10079
IRS4	0	10080
MAP4K3	0	10081
H2AC16	0	10082
SSR2	0	10083
ARFIP2	0	10084
SSX4	0	10085
DPM1	0	10086
TRIM29	0	10087
ZKSCAN5	0	10088
NUDT5	0	10089
SENP3	0	10090
CDKL1	0	10091
C12orf43	0	10092
HSPBP1	0	10093
BANF1	0	10094
KCNE5	0	10095
PLEKHG2	0	10096
TMEFF2	0	10097
FBXL4	0	10098
OR1F2P	0	10099
GMEB2	0	10100
PRKD3	0	10101
INTS1	0	10102
DGCR5	0	10103
FBXW2	0	10104
PAPOLG	0	10105
SGK3	0	10106
PCDHB5	0	10107
SSBP2	0	10108
LSM5	0	10109
OR1J4	0	10110
PLA2G15	0	10111
NUDT4	0	10112
SPAG8	0	10113
METTL4	0	10114
FBXW4P1	0	10115
PCDH20	0	10116
NUDT3	0	10117
CYP3A43	0	10118
KPNA6	0	10119
ST5	0	10120
DPM2	0	10121
RAB38	0	10122
ZNF3	0	10123
PRKAB1	0	10124
SIK3	0	10125
ZNF7	0	10126
PRH1	0	10127
HOOK2	0	10128
YWHAG	0	10129
EPN1	0	10130
CNOT7	0	10131
PSMC3IP	0	10132
PRKAB2	0	10133
ZIC2	0	10134
FRAT2	0	10135
WNT9B	0	10136
PYCR2	0	10137
ANAPC2	0	10138
PPP6C	0	10139
GMEB1	0	10140
SAC3D1	0	10141
ZIC3	0	10142
ZNF2	0	10143
MYLPF	0	10144
CCT6B	0	10145
NUDC	0	10146
SNX8	0	10147
SNX15	0	10148
EXOSC2	0	10149
PRIM1	0	10150
FUT9	0	10151
PRIM2	0	10152
CERS1	0	10153
PPP3R2	0	10154
AP4B1	0	10155
GPR171	0	10156
YWHAB	0	10157
ZNF8	0	10158
FAM216A	0	10159
POLD3	0	10160
RASD2	0	10161
GTPBP4	0	10162
ADAM23	0	10163
RPS6KC1	0	10164
SNORD24	0	10165
ADAM20	0	10166
ADAM7	0	10167
TCP11	0	10168
ADAM18	0	10169
TRGV1	0	10170
BCAP31	0	10171
TSFM	0	10172
OR2J2	0	10173
LST1	0	10174
TSPAN12	0	10175
OR1J2	0	10176
OR1L3	0	10177
SNAPIN	0	10178
CTDSP2	0	10179
MTERF1	0	10180
ACTR1B	0	10181
ST7	0	10182
OR4D1	0	10183
CASP14	0	10184
HIPK3	0	10185
NUBP2	0	10186
NUFIP1	0	10187
ERG28	0	10188
TUSC3	0	10189
CHST5	0	10190
CRADD	0	10191
SNORD48	0	10192
OR4F3	0	10193
FBXO6	0	10194
KANSL2	0	10195
MRPS24	0	10196
OR2L2	0	10197
MRPL40	0	10198
ADPRS	0	10199
ENOX1	0	10200
MRPL41	0	10201
FOCAD	0	10202
TASOR2	0	10203
WIPI1	0	10204
RASAL3	0	10205
MRPS9	0	10206
PID1	0	10207
BAZ1A	0	10208
TMEM260	0	10209
WBP4	0	10210
KLHL3	0	10211
FBXO24	0	10212
DUSP23	0	10213
LIME1	0	10214
TRMT12	0	10215
RHBDL2	0	10216
MRPS26	0	10217
POLI	0	10218
MRPL20	0	10219
WDHD1	0	10220
OR2M4	0	10221
ADAMTS7	0	10222
RNF125	0	10223
FBXO9	0	10224
LINC00483	0	10225
SUPT16H	0	10226
VPS33B	0	10227
MRPL11	0	10228
MRPL32	0	10229
MRPS5	0	10230
SARS2	0	10231
CEP250	0	10232
PKP3	0	10233
CABYR	0	10234
ZNF277	0	10235
CMTM6	0	10236
ABCB8	0	10237
UBE2R2	0	10238
PLEKHB2	0	10239
TTC19	0	10240
CHTF8	0	10241
REEP1	0	10242
YTHDF1	0	10243
USP47	0	10244
WDR6	0	10245
MRPS6	0	10246
MRPS11	0	10247
ST8	0	10248
C11orf1	0	10249
ORC3	0	10250
MICAL1	0	10251
SUCLG2	0	10252
LMF1	0	10253
PEX11A	0	10254
ZNF574	0	10255
RBM12	0	10256
ORC6	0	10257
SRPK1	0	10258
SH3BP1	0	10259
VSIG2	0	10260
TRIM24	0	10261
PEX11B	0	10262
EXO5	0	10263
ELP5	0	10264
YAF2	0	10265
CARHSP1	0	10266
SUCLG1	0	10267
TMEM50A	0	10268
RO60	0	10269
DDX31	0	10270
SRPRA	0	10271
HEBP2	0	10272
SMUG1	0	10273
TBC1D15	0	10274
FPGT	0	10275
CEP85	0	10276
EFCAB6	0	10277
MEAF6	0	10278
EPS8L2	0	10279
CCNDBP1	0	10280
RGS11	0	10281
FARSB	0	10282
ABCC5	0	10283
DSTYK	0	10284
RAB3GAP2	0	10285
KATNA1	0	10286
TRIOBP	0	10287
VAMP5	0	10288
KIAA1549L	0	10289
PRPF40B	0	10290
GCFC2	0	10291
PARP3	0	10292
AP1M2	0	10293
DIDO1	0	10294
PRPF6	0	10295
FRAT1	0	10296
CBY1	0	10297
TAF10	0	10298
NUP42	0	10299
WDR4	0	10300
TCEA2	0	10301
TAL2	0	10302
ZNF274	0	10303
TARBP1	0	10304
TALDO1	0	10305
TFIP11	0	10306
FJX1	0	10307
RASGRP3	0	10308
ADAMTS8	0	10309
BTN3A1	0	10310
VPS72	0	10311
NAA80	0	10312
TCF15	0	10313
HNRNPUL1	0	10314
SUN2	0	10315
UACA	0	10316
NTAQ1	0	10317
SULT1A3	0	10318
LRRC8D	0	10319
FAM120C	0	10320
RBM23	0	10321
VAMP7	0	10322
UCKL1	0	10323
SURF4	0	10324
C20orf27	0	10325
CT55	0	10326
DNAJC28	0	10327
SSH3	0	10328
C1orf109	0	10329
ANKZF1	0	10330
SAMD4B	0	10331
RBM28	0	10332
DMAC2	0	10333
TMEM70	0	10334
INTS11	0	10335
ODAM	0	10336
THG1L	0	10337
CCDC186	0	10338
SURF6	0	10339
MED22	0	10340
AKIRIN2	0	10341
TMEM51	0	10342
SUPT6H	0	10343
SYPL1	0	10344
SULT1C2	0	10345
SUPT5H	0	10346
HEATR1	0	10347
SLC6A15	0	10348
IFT57	0	10349
TMEM160	0	10350
TXNL4B	0	10351
ODR4	0	10352
MED9	0	10353
SLC41A3	0	10354
SLC35F6	0	10355
SUPT4H1	0	10356
SUPV3L1	0	10357
PARP16	0	10358
NOCT	0	10359
C7orf26	0	10360
KMT5B	0	10361
MRPS2	0	10362
ZNF706	0	10363
TTLL1	0	10364
TXN2	0	10365
FASTKD3	0	10366
RPL26L1	0	10367
VARS2	0	10368
ALG8	0	10369
SELENON	0	10370
SAMM50	0	10371
B4GALT7	0	10372
LACTB2	0	10373
ASB3	0	10374
METTL16	0	10375
COQ4	0	10376
SLC39A10	0	10377
RDH11	0	10378
TSEN34	0	10379
UTP11	0	10380
MTO1	0	10381
NAA20	0	10382
TMEM184B	0	10383
ARIH1	0	10384
DENND11	0	10385
KCTD15	0	10386
IFT46	0	10387
UBE2Z	0	10388
STARD7	0	10389
ZNF649	0	10390
WNK2	0	10391
UTP14A	0	10392
NDUFA4L2	0	10393
ZNF275	0	10394
CPLANE1	0	10395
UBQLN4	0	10396
ZNF770	0	10397
CFHR4	0	10398
MTARC2	0	10399
LAMTOR1	0	10400
SPPL2B	0	10401
OR5I1	0	10402
MRPS30	0	10403
TUG1	0	10404
ZSCAN18	0	10405
MCUB	0	10406
UPF3A	0	10407
VPS33A	0	10408
TSPAN9	0	10409
RPP40	0	10410
DPYSL5	0	10411
WDR3	0	10412
HCST	0	10413
FRS3	0	10414
FRS2	0	10415
EXOSC5	0	10416
ZNF268	0	10417
LRFN4	0	10418
UPF3B	0	10419
PPP1R13L	0	10420
NEU3	0	10421
CAPRIN2	0	10422
NMUR2	0	10423
COA7	0	10424
SH3GLB2	0	10425
INTS3	0	10426
SLC22A7	0	10427
MRNIP	0	10428
PRKD2	0	10429
TRAPPC6A	0	10430
RALY	0	10431
RNF26	0	10432
CEP164	0	10433
TECPR1	0	10434
DSCC1	0	10435
MOB4	0	10436
RPL36	0	10437
ABLIM3	0	10438
WDR77	0	10439
SUMF2	0	10440
DCTPP1	0	10441
DYNC1LI1	0	10442
BBLN	0	10443
ALG12	0	10444
RAB26	0	10445
PARM1	0	10446
FAM149A	0	10447
SULT4A1	0	10448
SPEF1	0	10449
LETMD1	0	10450
NEPRO	0	10451
ZBTB1	0	10452
YIPF3	0	10453
TMUB2	0	10454
TAF1D	0	10455
CCDC28B	0	10456
ZNF426	0	10457
DAZ3	0	10458
VPS35L	0	10459
ARMCX1	0	10460
DAZ2	0	10461
OLFML3	0	10462
AKR1B10	0	10463
ZDHHC3	0	10464
MTMR9	0	10465
DTWD1	0	10466
DDX50	0	10467
CRELD1	0	10468
C7orf25	0	10469
MRPS22	0	10470
SUGT1	0	10471
UTP3	0	10472
