# gene	views	view_delta	view_rank	view_rank_delta
PRKACA	4	-3	3184	770
CCNF	4	1	3185	-1251
ERCC8	4	3	3186	-3784
CLCN2	4	1	3187	-1255
CHRNA3	4	2	3188	-2267
RCC1	4	0	3189	-488
CHRNA5	4	2	3190	-2267
DEFB1	4	-5	3191	1209
DPT	4	-4	3192	1024
CHRNB1	4	4	3193	-6252
CCNA2	4	-1	3194	64
C7	4	1	3195	-1259
CCNT1	4	-1	3196	65
CRHR2	4	-1	3197	63
CTNS	4	-3	3198	777
ADAMTS2	4	-3	3199	773
CTBS	4	4	3200	-6257
CSTA	4	-3	3201	774
KLF6	4	-6	3202	1378
CRHBP	4	0	3203	-490
COX7A2	4	4	3204	-6260
CRYAB	4	-24	3205	2461
CRK	4	-4	3206	1029
CRYM	4	1	3207	-1260
COX6B1	4	4	3208	-6262
ACAT2	4	-7	3209	1513
CDC34	4	-10	3210	1822
ADAM8	4	1	3211	-1259
AANAT	4	3	3212	-3801
CDH2	4	-1	3213	67
CENPE	4	-11	3214	1911
CDC25A	4	2	3215	-2265
ADCY2	4	-5	3216	1229
CEBPD	4	-4	3217	1036
ASIC1	4	0	3218	-484
EIF4A1	4	-3	3219	784
KCNE1	4	0	3220	-483
FUCA1	4	2	3221	-2270
EIF4B	4	-6	3222	1392
EGR3	4	1	3223	-1254
AQP4	4	0	3224	-480
ASPH	4	-2	3225	486
APLP2	4	0	3226	-485
CAV3	4	0	3227	-485
ARG2	4	-4	3228	1041
ASCL2	4	-1	3229	71
RHOC	4	-2	3230	490
ART4	4	3	3231	-3814
HTRA2	4	-1	3232	72
GLTP	4	2	3233	-2272
AMY1A	4	-1	3234	73
H1-4	4	0	3235	-480
ALPG	4	-2	3236	491
ALDH1A3	4	-4	3237	1049
BMP5	4	3	3238	-3825
DAPK1	4	-3	3239	792
CYP4B1	4	3	3240	-3828
DDB2	4	4	3241	-6289
ATP2A3	4	3	3242	-3831
DGKA	4	0	3243	-484
DDB1	4	-1	3244	78
B4GALNT1	4	4	3245	-6295
GAS1	4	1	3246	-1247
DLG3	4	4	3247	-6303
DPEP1	4	1	3248	-1248
DDX5	4	-3	3249	793
BNIP3	4	-7	3250	1546
DNAH5	4	3	3251	-3846
BCS1L	4	0	3252	-485
DLG1	4	-8	3253	1665
DLST	4	-3	3254	797
FGL1	4	-2	3255	496
MARS1	4	2	3256	-2303
FBLN1	4	-1	3257	72
MAN2A1	4	-1	3258	72
FGF12	4	3	3259	-3850
FCN1	4	0	3260	-480
FAT1	4	0	3261	-480
FER	4	-3	3262	799
EYA1	4	3	3263	-3853
E2F2	4	2	3264	-2299
ENO3	4	-3	3265	800
MIR145	4	-2	3266	498
E2F3	4	2	3267	-2302
DUSP5	4	2	3268	-2302
CRAT	4	1	3269	-1246
EFNA1	4	1	3270	-1246
ELK3	4	3	3271	-3862
DTX1	4	2	3272	-2306
GRIK4	4	4	3273	-6325
EN2	4	2	3274	-2306
GZMK	4	-5	3275	1267
HCCS	4	1	3276	-1250
GYPE	4	3	3277	-3864
CFHR2	4	3	3278	-3865
ETFDH	4	-3	3279	808
GNAZ	4	4	3280	-6332
DNM1	4	-3	3281	806
SFN	4	-5	3282	1272
ABCA3	4	-8	3283	1684
EWSR1	4	-4	3284	1074
GPC1	4	-3	3285	809
EPS15	4	3	3286	-3868
EXTL1	4	3	3287	-3868
EPHX1	4	-5	3288	1277
IYD	4	-2	3289	513
ACADL	4	-1	3290	83
ERCC4	4	-1	3291	83
SMCP	4	4	3292	-6349
MDH2	4	-2	3293	515
MEF2A	4	4	3294	-6349
FLOT2	4	2	3295	-2321
PSMB9	4	2	3296	-2338
PSMA5	4	2	3297	-2339
ID4	4	-7	3298	1582
ICAM2	4	-4	3299	1081
RAPSN	4	1	3300	-1263
PTPRK	4	-1	3301	83
IGL	4	1	3302	-1263
ABCD3	4	-3	3303	813
PYGL	4	0	3304	-471
PVT1	4	-1	3305	82
HSD17B1	4	2	3306	-2342
MAP3K11	4	-1	3307	82
DNAJB1	4	1	3308	-1266
FFAR3	4	-3	3309	815
GRID2	4	3	3310	-3910
LYL1	4	2	3311	-2341
GRIK2	4	-1	3312	83
MARCKS	4	-3	3313	816
GRK6	4	3	3314	-3913
ATG16L1	4	-12	3315	2082
CAPRIN1	4	0	3316	-476
MEP1B	4	3	3317	-3913
HPR	4	0	3318	-483
MELTF	4	1	3319	-1269
IFIT3	4	3	3320	-3927
FKBP4	4	-1	3321	86
AMELY	4	1	3322	-1270
AZU1	4	-3	3323	821
HHEX	4	0	3324	-482
ADGRB1	4	-2	3325	524
IL13RA2	4	1	3326	-1277
TGFB3	4	-9	3327	1836
IL15RA	4	-1	3328	88
TEP1	4	0	3329	-481
TGFB1I1	4	2	3330	-2351
THRA	4	-2	3331	527
TGIF1	4	-2	3332	527
RBP1	4	-2	3333	527
RAB5B	4	3	3334	-3949
ICAM5	4	1	3335	-1278
ITPR2	4	1	3336	-1280
ITPR1	4	2	3337	-2365
RFC1	4	-5	3338	1311
RYK	4	3	3339	-3962
RCVRN	4	-9	3340	1842
CHM	4	-1	3341	91
MSN	4	-1	3342	91
RHCE	4	2	3343	-2373
NDUFA2	4	4	3344	-6453
NDUFS1	4	2	3345	-2387
GNRHR	4	-2	3346	531
NDUFA1	4	-1	3347	90
NEK1	4	-3	3348	825
NAGA	4	1	3349	-1298
NCF4	4	1	3350	-1298
LRRTM1	4	1	3351	-1298
LORICRIN	4	-3	3352	827
ITGAD	4	3	3353	-3985
ISLR	4	2	3354	-2391
HOXA5	4	-2	3355	532
HNRNPD	4	-3	3356	829
POU1F1	4	-12	3357	2110
PTPRCAP	4	-2	3358	532
DAXX	4	-1	3359	94
BCKDK	4	-8	3360	1736
BCAM	4	-3	3361	830
SPAG9	4	1	3362	-1313
UBE2M	4	2	3363	-2406
HMGCS2	4	-1	3364	95
HNRNPH3	4	4	3365	-6484
EEF1B2	4	2	3366	-2406
CLEC4C	4	3	3367	-3997
FDXR	4	0	3368	-497
CREM	4	-6	3369	1497
MYH4	4	2	3370	-2406
DAB1	4	-2	3371	534
TRIM37	4	4	3372	-6495
SLC26A2	4	0	3373	-497
ABCB11	4	-6	3374	1500
DTNBP1	4	-4	3375	1114
NR5A2	4	-1	3376	93
TRAF3	4	-2	3377	535
TRAF1	4	0	3378	-494
NR2E1	4	-7	3379	1647
LIG3	4	-5	3380	1336
KCNE2	4	-1	3381	93
HAL	4	-7	3382	1649
CCT3	4	1	3383	-1311
SRR	4	2	3384	-2413
TSHB	4	1	3385	-1312
LCN1	4	1	3386	-1312
NEK2	4	1	3387	-1312
NDUFS8	4	4	3388	-6492
NKTR	4	1	3389	-1314
LIFR	4	-5	3390	1340
CRISP3	4	3	3391	-4025
RP2	4	-1	3392	93
PUM1	4	2	3393	-2418
RP1	4	-6	3394	1514
KRT81	4	4	3395	-6531
SPINK2	4	-2	3396	540
TSNAX	4	3	3397	-4043
SPTB	4	4	3398	-6543
HAND2	4	1	3399	-1323
AKAP5	4	3	3400	-4044
CLPP	4	-6	3401	1519
SOX5	4	-5	3402	1348
SOAT1	4	-2	3403	545
PICK1	4	3	3404	-4043
HOMER2	4	1	3405	-1318
SLC7A5	4	1	3406	-1318
TUBB4A	4	-2	3407	545
CACNG2	4	2	3408	-2431
SART1	4	2	3409	-2432
PFKFB4	4	4	3410	-6556
PEPD	4	-6	3411	1525
KCNC3	4	4	3412	-6563
S100A2	4	-1	3413	99
PHLPP2	4	4	3414	-6573
KIFC1	4	1	3415	-1318
SETD1B	4	3	3416	-4065
WAPL	4	2	3417	-2437
SETX	4	0	3418	-493
OAS3	4	-3	3419	867
SLC6A5	4	-2	3420	549
OPHN1	4	2	3421	-2440
TMSB10	4	2	3422	-2444
PABPN1	4	-1	3423	101
OAZ1	4	3	3424	-4089
DLGAP1	4	2	3425	-2454
SMPD1	4	0	3426	-494
SUMO2	4	2	3427	-2453
FCMR	4	-5	3428	1366
MAP4K4	4	-3	3429	873
MED17	4	4	3430	-6638
UNC119	4	0	3431	-496
MACROH2A1	4	2	3432	-2465
RGN	4	4	3433	-6652
PGA5	4	3	3434	-4110
PGAM2	4	-1	3435	102
KCNMB1	4	4	3436	-6653
PTGES	4	0	3437	-496
KIF3C	4	4	3438	-6658
MYO10	4	0	3439	-496
SCO1	4	1	3440	-1321
NFE2	4	3	3441	-4113
NFYA	4	1	3442	-1320
CIC	4	4	3443	-6661
TRPM6	4	-4	3444	1161
NFIA	4	-2	3445	565
RAB11B	4	-2	3446	565
MSC	4	2	3447	-2471
NACA	4	3	3448	-4113
NFKBIE	4	2	3449	-2472
NCOA3	4	3	3450	-4112
IKBKE	4	-4	3451	1164
PKD3	4	4	3452	-6683
MDC1	4	1	3453	-1322
MAPK12	4	4	3454	-6693
RPL19	4	4	3455	-6703
NPTX1	4	3	3456	-4135
RPE	4	1	3457	-1333
ZBTB16	4	-4	3458	1168
DDR2	4	-2	3459	569
ALYREF	4	3	3460	-4146
USP9X	4	-4	3461	1169
NUTF2	4	-2	3462	570
KDM5C	4	-1	3463	114
TYRO3	4	3	3464	-4152
TNK2	4	2	3465	-2493
TUB	4	-7	3466	1717
TTC3	4	0	3467	-492
PLA2G2A	4	1	3468	-1339
UVRAG	4	0	3469	-495
PA2G4	4	1	3470	-1339
PLD1	4	-1	3471	119
LPIN1	4	-15	3472	2407
RPP38	4	3	3473	-4167
PKP1	4	3	3474	-4169
STAB1	4	2	3475	-2496
GGA3	4	3	3476	-4180
RECQL4	4	0	3477	-500
STX10	4	4	3478	-6822
VAMP4	4	0	3479	-499
RBFOX2	4	3	3480	-4237
NREP	4	0	3481	-504
DOP1B	4	-2	3482	574
OS9	4	-8	3483	1845
SLC25A12	4	3	3484	-4254
VAV3	4	0	3485	-508
STK16	4	4	3486	-6875
CAVIN2	4	-2	3487	575
RAD54L	4	2	3488	-2537
CAP1	4	-6	3489	1584
UGT1A	4	2	3490	-2544
SIX1	4	2	3491	-2545
UQCRB	4	3	3492	-4271
SIAH2	4	3	3493	-4275
USF1	4	-3	3494	912
USP1	4	0	3495	-509
UGT2B15	4	4	3496	-6910
SH3GL1	4	4	3497	-6916
UFD1	4	1	3498	-1352
RPL13A	4	1	3499	-1354
TAAR2	4	-5	3500	1422
RBM8A	4	2	3501	-2550
PDHB	4	-1	3502	122
CLCF1	4	1	3503	-1357
CD2BP2	4	-2	3504	581
VIPR1	4	-5	3505	1424
WNT1	4	3	3506	-4308
ADAMTS3	4	4	3507	-6943
VIPR2	4	-4	3508	1199
VRK1	4	-2	3509	584
FIG4	4	3	3510	-4307
LAT2	4	3	3511	-4310
IFI30	4	3	3512	-4310
ANGPTL7	4	2	3513	-2554
LITAF	4	3	3514	-4318
IVNS1ABP	4	4	3515	-6963
PMVK	4	-1	3516	132
SENP1	4	-1	3517	130
UBR4	4	-2	3518	589
PPP3CA	4	-1	3519	131
PPP1CC	4	3	3520	-4336
PLIN3	4	3	3521	-4361
PKIB	4	4	3522	-7005
PRKCQ	4	-4	3523	1210
RAPGEF4	4	-6	3524	1613
PRKCI	4	-4	3525	1211
TAF4	4	4	3526	-7015
FKBP8	4	4	3527	-7015
IL17RA	4	-12	3528	2271
CD160	4	-14	3529	2404
DEK	4	1	3530	-1374
MALL	4	4	3531	-7025
EDF1	4	2	3532	-2602
DPP3	4	2	3533	-2604
BAG6	4	-1	3534	131
SCO2	4	-9	3535	2012
PLAA	4	-4	3536	1219
RNASET2	4	2	3537	-2607
VAMP3	4	1	3538	-1379
LONP1	4	-3	3539	945
LHX2	4	0	3540	-502
SF3B2	4	-1	3541	134
ATP13A2	4	-4	3542	1222
CILP	4	2	3543	-2614
STATH	4	3	3544	-4410
STAT5A	4	-6	3545	1627
SLC27A5	4	0	3546	-500
ELOC	4	1	3547	-1381
SEMA7A	4	3	3548	-4414
STC1	4	4	3549	-7100
CUL2	4	2	3550	-2629
STAP1	4	2	3551	-2632
FGF17	4	3	3552	-4429
ST5	4	3	3553	-4437
YWHAZ	4	-6	3554	1635
YWHAG	4	3	3555	-4438
NRG3	4	0	3556	-507
EEF2K	4	3	3557	-4449
PRIM2	4	3	3558	-4449
B3GNT2	4	4	3559	-7145
PRKAA2	4	0	3560	-505
RASGRP1	4	2	3561	-2648
ACTR1B	4	3	3562	-4464
PSCA	4	0	3563	-512
LRPPRC	4	2	3564	-2650
NISCH	4	-3	3565	960
GPBP1	4	0	3566	-514
WIF1	4	-4	3567	1244
PDPR	4	3	3568	-4482
DEPTOR	4	-3	3569	963
AKAP9	4	0	3570	-516
CD2AP	4	-1	3571	142
SMUG1	4	2	3572	-2665
SSTR3	4	-9	3573	2045
KERA	4	0	3574	-514
CIT	4	0	3575	-516
FAF1	4	4	3576	-7247
PTPRT	4	1	3577	-1398
WRAP53	4	3	3578	-4519
ODAM	4	1	3579	-1403
SURF1	4	-1	3580	143
SYT1	4	-1	3581	143
SULT1C2	4	3	3582	-4526
VAMP1	4	-1	3583	144
C7orf26	4	0	3584	-516
TTLL1	4	-2	3585	621
FBXL2	4	4	3586	-7277
PVRIG	4	0	3587	-514
SAMM50	4	1	3588	-1401
ARIH1	4	4	3589	-7289
PNKP	4	-8	3590	1934
STARD7	4	4	3591	-7295
NDUFA4L2	4	4	3592	-7299
WNK4	4	-1	3593	149
HCST	4	-1	3594	149
FRS2	4	0	3595	-510
CZIB	4	0	3596	-511
CLN6	4	-1	3597	148
SULT4A1	4	1	3598	-1402
VPS35L	4	2	3599	-2688
MFF	4	4	3600	-7364
PNPLA6	4	3	3601	-4574
CHID1	4	-2	3602	629
CUL4A	4	-8	3603	1946
URGCP	4	-1	3604	149
SOCS2	4	-3	3605	988
VNN1	4	0	3606	-518
ST3GAL5	4	2	3607	-2703
RADIL	4	3	3608	-4592
CCN5	4	3	3609	-4596
ASAP2	4	1	3610	-1404
SLURP1	4	3	3611	-4602
PIAS1	4	2	3612	-2701
SEPSECS	4	3	3613	-4614
UBR5	4	1	3614	-1410
CCT5	4	3	3615	-4626
SEPHS1	4	1	3616	-1413
SPEN	4	1	3617	-1418
TPX2	4	-4	3618	1289
NOP53	4	1	3619	-1420
NADSYN1	4	1	3620	-1421
SELENBP1	4	3	3621	-4659
XPO5	4	1	3622	-1428
INAVA	4	3	3623	-4664
LARS1	4	-1	3624	149
SIRT7	4	0	3625	-528
CAMK1D	4	-1	3626	150
HAT1	4	3	3627	-4685
TIGAR	4	-1	3628	146
AHSP	4	3	3629	-4694
NAAA	4	2	3630	-2736
BCL10	4	-5	3631	1525
TINAG	4	2	3632	-2740
MCM3AP	4	3	3633	-4699
CACNA1H	4	4	3634	-7564
HHAT	4	3	3635	-4708
HERC1	4	0	3636	-527
DLL1	4	1	3637	-1436
VN1R1	4	4	3638	-7593
CHMP2B	4	4	3639	-7624
DCPS	4	2	3640	-2762
NCEH1	4	1	3641	-1446
MRTFA	4	-8	3642	1984
RAB14	4	0	3643	-532
KCNT1	4	3	3644	-4757
ADA2	4	3	3645	-4763
STEAP1	4	-5	3646	1536
AGMAT	4	-4	3647	1303
NSUN2	4	1	3648	-1450
INTS5	4	2	3649	-2796
SHROOM3	4	4	3650	-7712
UTP20	4	2	3651	-2801
FBXO40	4	4	3652	-7728
CMPK1	4	2	3653	-2804
ACSL5	4	0	3654	-542
ASB13	4	4	3655	-7782
DGLUCY	4	3	3656	-4840
LYPLAL1	4	3	3657	-4845
PANK2	4	3	3658	-4853
NLRP7	4	3	3659	-4854
ABHD12	4	3	3660	-4862
LARP6	4	3	3661	-4868
MCM10	4	-1	3662	143
SYCP3	4	1	3663	-1462
HEMGN	4	-6	3664	1724
PARL	4	-4	3665	1314
ITLN1	4	2	3666	-2833
HPGDS	4	-2	3667	657
TAS2R9	4	0	3668	-544
CYP26B1	4	3	3669	-4902
MTG1	4	0	3670	-547
LRRC8A	4	4	3671	-7887
KLF15	4	-4	3672	1320
AGPAT5	4	3	3673	-4914
IMP3	4	0	3674	-549
LRIG1	4	-2	3675	660
HIPK2	4	-1	3676	144
FCRL5	4	0	3677	-548
PLA2G12A	4	1	3678	-1467
DEPDC7	4	-4	3679	1326
KIF18A	4	3	3680	-4940
SLFN11	4	2	3681	-2865
SNX27	4	2	3682	-2865
GOLM1	4	2	3683	-2865
ALS2	4	3	3684	-4970
VOPP1	4	3	3685	-4997
GPR84	4	-5	3686	1566
SEMA4A	4	0	3687	-559
PDF	4	-4	3688	1329
PIGU	4	4	3689	-8077
SLC7A3	4	3	3690	-5031
HES7	4	4	3691	-8096
RSPO3	4	0	3692	-559
SRPRB	4	3	3693	-5033
LINGO1	4	-6	3694	1749
CDCA7	4	2	3695	-2905
GTPBP3	4	3	3696	-5040
SESN2	4	-4	3697	1336
FAM107B	4	4	3698	-8164
ITCH	4	-1	3699	149
ANTXR1	4	-2	3700	667
ABCG8	4	-2	3701	665
MSI2	4	-3	3702	1050
SERAC1	4	1	3703	-1522
TP53INP1	4	1	3704	-1528
IMMP2L	4	2	3705	-2956
HHIP	4	-1	3706	145
CHTF18	4	4	3707	-8267
MIR22HG	4	4	3708	-8271
USP42	4	2	3709	-2960
BACH2	4	-7	3710	1931
EDA2R	4	-4	3711	1347
STEAP3	4	0	3712	-566
HIKESHI	4	3	3713	-5153
KIRREL1	4	2	3714	-2967
YARS1	4	-2	3715	674
RXFP2	4	-4	3716	1349
CALHM1	4	-1	3717	147
NKRF	4	3	3718	-5180
CTTNBP2NL	4	4	3719	-8372
PACRG	4	3	3720	-5188
APOM	4	0	3721	-581
NPNT	4	4	3722	-8404
LRG1	4	-2	3723	674
MYOCD	4	0	3724	-583
AMOT	4	2	3725	-2996
DNER	4	3	3726	-5232
CHODL	4	4	3727	-8482
RIC8A	4	3	3728	-5245
SPRED2	4	4	3729	-8486
HIF3A	4	1	3730	-1556
LRRC15	4	-2	3731	678
APOBEC3A	4	-5	3732	1602
SLAMF6	4	-3	3733	1070
TMC1	4	2	3734	-3019
MIEF2	4	1	3735	-1559
SPNS2	4	4	3736	-8558
MIA2	4	4	3737	-8570
CATSPER2	4	1	3738	-1566
OPN5	4	-7	3739	1958
HSD17B13	4	-1	3740	152
JAZF1	4	1	3741	-1586
NWD1	4	4	3742	-8742
KDM1B	4	2	3743	-3050
CLEC9A	4	-8	3744	2080
PHACTR1	4	3	3745	-5380
SIGLEC15	4	-5	3746	1615
EPHA10	4	4	3747	-8765
ARHGEF25	4	2	3748	-3050
GPRC6A	4	-5	3749	1615
SLC29A4	4	-3	3750	1083
NOTCH2NLA	4	3	3751	-5391
VWA2	4	4	3752	-8809
MIR146A	4	0	3753	-598
IZUMO1R	4	-5	3754	1617
MKX	4	1	3755	-1596
MUC5B	4	0	3756	-611
CASP12	4	-4	3757	1383
EIF2AK4	4	-5	3758	1619
NCF1	4	-1	3759	153
FOXO6	4	2	3760	-3096
PCTP	4	3	3761	-5501
HIBADH	4	2	3762	-3098
EPHA3	4	4	3763	-9129
AAA1	4	1	3764	-1604
CTSE	4	-6	3765	1812
CACNA1S	3	-7	3766	1979
RNMT	3	-3	3767	1092
NFAT5	3	0	3768	-614
SMURF1	3	-9	3769	2227
SLC44A1	3	3	3770	-5530
AKR1A1	3	1	3771	-1603
ACTR2	3	2	3772	-3104
UCN	3	-8	3773	2105
CASP4	3	0	3774	-611
MEST	3	0	3775	-612
PAPPA	3	0	3776	-612
SSX2	3	2	3777	-3105
LSS	3	-2	3778	698
CCL25	3	-2	3779	698
EBP	3	0	3780	-609
BLNK	3	-3	3781	1100
PGLYRP3	3	2	3782	-3102
DBT	3	0	3783	-610
CD82	3	-3	3784	1102
FGF18	3	0	3785	-609
CORT	3	-3	3786	1103
ATIC	3	-3	3787	1101
LIPG	3	-7	3788	1994
COL19A1	3	1	3789	-1603
NGB	3	-13	3790	2598
WNT16	3	0	3791	-607
KLK4	3	-2	3792	703
SLC6A11	3	2	3793	-3113
MFAP4	3	-1	3794	158
TOX3	3	0	3795	-610
FDPS	3	-3	3796	1101
CCL14	3	-1	3797	156
NPHP1	3	2	3798	-3114
COL9A1	3	2	3799	-3117
COL26A1	3	2	3800	-3117
CLEC4E	3	-1	3801	155
FDX2	3	2	3802	-3116
PEBP1	3	0	3803	-605
KIF1B	3	2	3804	-3116
SLCO4C1	3	3	3805	-5551
SCP2	3	2	3806	-3121
PXK	3	-1	3807	157
COL24A1	3	1	3808	-1603
PLA2R1	3	3	3809	-5558
PGM2	3	0	3810	-605
COL11A2	3	3	3811	-5564
COL4A2	3	3	3812	-5564
CEACAM6	3	-3	3813	1112
MAGEA1	3	-2	3814	709
CCL28	3	-1	3815	163
SPAST	3	-12	3816	2526
WT1	3	-4	3817	1412
ECE1	3	-1	3818	164
CSNK1E	3	-2	3819	711
APOA2	3	-1	3820	165
FKTN	3	1	3821	-1602
SEC61G	3	2	3822	-3118
EMC1	3	3	3823	-5568
COL27A1	3	1	3824	-1602
HABP2	3	-1	3825	167
ST6GAL1	3	1	3826	-1605
FFAR4	3	-3	3827	1120
COL14A1	3	3	3828	-5576
CT83	3	1	3829	-1603
LTB4R	3	-1	3830	167
CAMK2D	3	0	3831	-593
RHOB	3	-2	3832	720
PAFAH1B1	3	1	3833	-1606
ARX	3	-2	3834	719
CAMK2G	3	0	3835	-594
OXT	3	0	3836	-594
CAMK2B	3	2	3837	-3125
ARNTL2	3	-1	3838	169
KRT9	3	-2	3839	721
KRT17	3	-1	3840	166
CKS1B	3	-2	3841	717
CHKB	3	0	3842	-599
CHUK	3	-2	3843	718
AP2S1	3	2	3844	-3127
SUFU	3	-3	3845	1128
Nucleoporin 210kDa	3	3	3846	-5589
CKMT2	3	2	3847	-3128
MIR33A	3	-6	3848	1868
CLCN6	3	-4	3849	1433
CHRNA7	3	-7	3850	2028
CHRNA1	3	-5	3851	1682
ACYP2	3	1	3852	-1610
CHRNA4	3	-3	3853	1132
CHRNB4	3	2	3854	-3137
COQ7	3	2	3855	-3139
CSN3	3	2	3856	-3139
C3AR1	3	-13	3857	2648
DCDC2	3	3	3858	-5591
CTNNA1	3	-1	3859	170
ATP1A3	3	-4	3860	1435
CSTF2	3	2	3861	-3138
C1S	3	-5	3862	1688
COX7A1	3	3	3863	-5603
COX6A1	3	2	3864	-3138
HAPLN1	3	-1	3865	171
COPA	3	1	3866	-1612
CPA3	3	-3	3867	1136
NAT2	3	-9	3868	2289
NAT1	3	-3	3869	1136
SEPTIN7	3	0	3870	-601
CDC5L	3	0	3871	-602
CFL2	3	1	3872	-1609
CDC25B	3	-1	3873	174
CDC25C	3	-3	3874	1139
LRBA	3	-4	3875	1443
ACTG2	3	-3	3876	1140
ADCY3	3	-2	3877	727
CDKN2C	3	-1	3878	177
CDC27	3	0	3879	-596
EIF5	3	0	3880	-596
EGR2	3	-13	3881	2670
EIF1AX	3	1	3882	-1606
EIF4A2	3	2	3883	-3147
EIF2S3	3	2	3884	-3148
ELAVL3	3	1	3885	-1607
APBA1	3	2	3886	-3147
BIRC3	3	-4	3887	1446
ANXA13	3	0	3888	-591
ARHGDIB	3	2	3889	-3154
RERE	3	-7	3890	2058
BMP15	3	-3	3891	1150
LTA4H	3	-6	3892	1899
APEX1	3	2	3893	-3155
FGA	3	-3	3894	1150
AP1G1	3	0	3895	-590
GPC5	3	3	3896	-5618
FGB	3	-3	3897	1151
ALAS1	3	-9	3898	2314
GPC4	3	-1	3899	181
CRYBG1	3	3	3900	-5619
FGFR4	3	-3	3901	1153
FOXC1	3	-1	3902	181
ALDH7A1	3	-2	3903	740
SMAD7	3	-5	3904	1715
BRINP1	3	2	3905	-3157
ATP6V0C	3	-1	3906	184
DACH1	3	-4	3907	1459
SMAD9	3	1	3908	-1610
DIAPH2	3	3	3909	-5619
ATP5F1E	3	-1	3910	187
FXYD2	3	3	3911	-5622
DBN1	3	2	3912	-3160
SMAD5	3	1	3913	-1617
DAB2	3	-7	3914	2078
CYP2J2	3	1	3915	-1619
DDX10	3	3	3916	-5623
GABPB1	3	1	3917	-1619
GABPA	3	-9	3918	2333
IFI6	3	1	3919	-1618
GABRG1	3	3	3920	-5625
GABBR1	3	-6	3921	1924
FUT8	3	-4	3922	1468
GALNT3	3	3	3923	-5623
BIK	3	-2	3924	747
DNASE1L3	3	3	3925	-5630
BFSP1	3	1	3926	-1618
DPP6	3	-1	3927	192
DIAPH1	3	0	3928	-572
GTF2H1	3	1	3929	-1626
MAP4	3	1	3930	-1626
GSTM3	3	2	3931	-3175
MAGOH	3	3	3932	-5636
FABP5	3	-13	3933	2710
GRINA	3	-6	3934	1934
FCN2	3	0	3935	-572
MATN1	3	3	3936	-5639
FKBP2	3	3	3937	-5642
ARHGAP35	3	0	3938	-572
FDFT1	3	-9	3939	2348
GSTT1	3	-3	3940	1176
MARK1	3	-1	3941	197
CPM	3	-3	3942	1177
ACVR1C	3	-3	3943	1177
GCKR	3	-2	3944	756
ELAVL4	3	0	3945	-567
OPN1MW	3	-9	3946	2353
GCSH	3	3	3947	-5644
NPAS3	3	0	3948	-571
KAT2A	3	-1	3949	198
EEF1G	3	3	3950	-5644
HDLBP	3	-2	3951	755
HSD17B10	3	-1	3952	199
GZMM	3	3	3953	-5650
GUCA2B	3	1	3954	-1630
HADH	3	-1	3955	200
H3-3B	3	-2	3956	758
GZMH	3	3	3957	-5653
GNAI1	3	0	3958	-570
GCDH	3	-3	3959	1188
AMBP	3	1	3960	-1631
ALDH3A2	3	2	3961	-3188
GPD1	3	-3	3962	1189
ERV3-1	3	0	3963	-573
GPR26	3	-7	3964	2116
STX2	3	1	3965	-1639
ERCC6	3	0	3966	-571
AHCY	3	-2	3967	762
ERF	3	0	3968	-570
GNG7	3	2	3969	-3188
ACADSB	3	2	3970	-3189
ERCC5	3	-3	3971	1196
GP9	3	-9	3972	2372
EPS8	3	3	3973	-5664
NPBWR1	3	1	3974	-1636
ABCA2	3	0	3975	-565
MCM3	3	1	3976	-1637
FOXE3	3	0	3977	-565
ADAM11	3	3	3978	-5666
BORCS8-MEF2B	3	-5	3979	1765
FOXF1	3	-1	3980	216
MDM4	3	-1	3981	216
MAP3K3	3	-2	3982	769
MAP3K1	3	-4	3983	1499
MDH1	3	2	3984	-3188
ME2	3	0	3985	-561
FLT3LG	3	3	3986	-5662
PSMB4	3	3	3987	-5665
HOXD1	3	0	3988	-563
MAP2K2	3	-2	3989	774
MAP2K3	3	-5	3990	1775
PSMA6	3	2	3991	-3189
HOXC5	3	2	3992	-3189
PRM1	3	-4	3993	1507
PSMC5	3	2	3994	-3193
MAPK6	3	2	3995	-3193
PSMB1	3	-1	3996	226
RAP1A	3	2	3997	-3198
RALA	3	-4	3998	1510
PYGB	3	0	3999	-563
IL11RA	3	3	4000	-5679
ID1	3	-9	4001	2396
PTPRZ1	3	-1	4002	231
PTPRF	3	3	4003	-5677
HTR5A	3	-17	4004	3012
IARS1	3	-2	4005	785
IFRD1	3	0	4006	-560
ALDH18A1	3	3	4007	-5677
IGHD	3	2	4008	-3193
IGSF1	3	-1	4009	237
IGHMBP2	3	2	4010	-3192
IK	3	2	4011	-3192
IGHG1	3	0	4012	-556
IGFBP5	3	-2	4013	791
IGLL1	3	2	4014	-3192
HSPA1L	3	0	4015	-557
MLF1	3	1	4016	-1634
NDST1	3	-1	4017	239
AFDN	3	-1	4018	238
MMP16	3	0	4019	-556
GPR27	3	-1	4020	235
GRK5	3	0	4021	-558
GPR21	3	-3	4022	1226
GPS1	3	1	4023	-1634
MAD2L1	3	1	4024	-1634
PTS	3	-1	4025	231
GPR17	3	-9	4026	2415
GRID1	3	0	4027	-554
NQO2	3	-1	4028	232
MEOX1	3	2	4029	-3203
MID1	3	2	4030	-3206
RAB8A	3	1	4031	-1633
HSD17B3	3	0	4032	-555
CFC1	3	1	4033	-1633
CFC1B	3	-13	4034	2799
IFIT1	3	0	4035	-559
