# gene	views	view_delta	view_rank	view_rank_delta
MOCOS	5	3	3529	-1173
ADGRG2	5	5	3530	-6515
PDSS1	5	5	3531	-6521
NTSR2	5	1	3532	744
TNFRSF10A	5	0	3533	1206
SRPK1	5	4	3534	-3133
EXO5	5	4	3535	-3135
LEMD3	5	0	3536	1205
SSTR5	5	0	3537	1204
CLEC5A	5	2	3538	32
TBX15	5	-1	3539	1530
TBCD	5	5	3540	-6575
ARIH1	5	-1	3541	1530
FRS2	5	1	3542	744
ALDH1L1	5	0	3543	1201
CEP164	5	5	3544	-6695
ING4	5	5	3545	-6716
EMSY	5	4	3546	-3260
MEPE	5	4	3547	-3262
CUL4B	5	3	3548	-1209
SCAPER	5	3	3549	-1211
SNRNP200	5	5	3550	-6776
KSR1	5	4	3551	-3287
TSC22D1	5	5	3552	-6790
ALKBH1	5	5	3553	-6791
ALDH1A2	5	-3	3554	2005
CCN5	5	2	3555	14
LMO4	5	0	3556	1210
KLF8	5	2	3557	15
API5	5	5	3558	-6841
CCT5	5	5	3559	-6854
WWTR1	5	3	3560	-1225
GPR132	5	5	3561	-6857
MMP28	5	3	3562	-1225
ZP1	5	3	3563	-1228
UBQLN1	5	4	3564	-3323
RMDN3	5	5	3565	-6905
CERS2	5	4	3566	-3333
BTRC	5	1	3567	748
SIRT7	5	3	3568	-1249
ACKR4	5	5	3569	-6962
AKAP11	5	3	3570	-1248
CAMK1D	5	5	3571	-6971
ITGA10	5	5	3572	-6991
CD248	5	2	3573	6
PDCD4	5	4	3574	-3393
DLL1	5	3	3575	-1271
ADGRL1	5	4	3576	-3414
GJD2	5	5	3577	-7075
UGT1A9	5	0	3578	1217
ADGRG6	5	3	3579	-1275
BTG4	5	4	3580	-3436
IKZF2	5	0	3581	1219
UFM1	5	3	3582	-1282
IKZF3	5	2	3583	-12
SAMD9	5	1	3584	744
BNC2	5	0	3585	1221
TM6SF2	5	4	3586	-3466
NDE1	5	0	3587	1221
BBS10	5	3	3588	-1294
EP400	5	4	3589	-3482
RNF128	5	3	3590	-1297
COLEC12	5	4	3591	-3485
CHPF	5	5	3592	-7249
CHMP3	5	5	3593	-7272
PCLO	5	2	3594	-15
ASPN	5	4	3595	-3528
APTX	5	-1	3596	1562
DOCK5	5	5	3597	-7365
MAP1LC3A	5	0	3598	1228
IL36RN	5	5	3599	-7411
DELEC1	5	2	3600	-19
TNFRSF19	5	4	3601	-3570
STAB2	5	5	3602	-7468
TAS2R9	5	4	3603	-3574
IGK	5	5	3604	-7492
STMN3	5	5	3605	-7497
SLC39A4	5	2	3606	-21
PLVAP	5	5	3607	-7512
TAAR8	5	2	3608	-20
DOCK8	5	2	3609	-20
HEYL	5	4	3610	-3599
DHX29	5	5	3611	-7561
IMP3	5	2	3612	-19
MYOF	5	4	3613	-3605
LRIG1	5	5	3614	-7589
NLN	5	0	3615	1241
ANKH	5	3	3616	-1342
BOC	5	4	3617	-3618
UNC93B1	5	5	3618	-7632
TCF7L1	5	4	3619	-3625
DNAH7	5	5	3620	-7642
G6PC2	5	1	3621	752
ALS2	5	3	3622	-1355
ZMAT4	5	3	3623	-1358
SLC38A1	5	5	3624	-7689
NUBPL	5	3	3625	-1364
GPR84	5	3	3626	-1366
MYO1G	5	4	3627	-3661
PLEKHA1	5	3	3628	-1386
IL1F10	5	5	3629	-7799
AIFM2	5	5	3630	-7809
DGAT2	5	-1	3631	1590
GSDMB	5	5	3632	-7856
FRAS1	5	3	3633	-1401
SYT2	5	5	3634	-7928
DYNLRB1	5	5	3635	-7929
SLITRK6	5	3	3636	-1405
ABCG8	5	1	3637	757
DSG4	5	5	3638	-7980
ABCC12	5	4	3639	-3784
NAV2	5	3	3640	-1432
USP42	5	5	3641	-8089
ELOVL5	5	4	3642	-3822
EDA2R	5	3	3643	-1440
REV1	5	5	3644	-8135
YARS1	5	2	3645	-41
CYP4F2	5	5	3646	-8160
CCM2	5	4	3647	-3835
ARID2	5	2	3648	-40
TWIST2	5	3	3649	-1459
CARD11	5	1	3650	758
TEX11	5	5	3651	-8237
MED8	5	4	3652	-3888
MCHR2	5	5	3653	-8310
HELQ	5	4	3654	-3895
CYP2U1	5	2	3655	-44
COX20	5	4	3656	-3897
LYPD1	5	5	3657	-8340
ZNF257	5	5	3658	-8362
SOX17	5	0	3659	1261
LINGO2	5	3	3660	-1494
COX6B2	5	5	3661	-8477
MRGPRX1	5	3	3662	-1506
C1QTNF5	5	4	3663	-3977
ADGRF4	5	1	3664	762
STRC	5	3	3665	-1512
NEK8	5	2	3666	-52
DHX36	5	3	3667	-1511
RGMB	5	5	3668	-8576
GSDMA	5	3	3669	-1513
TMPRSS6	5	4	3670	-4017
DCP2	5	1	3671	767
GPIHBP1	5	4	3672	-4038
GPR146	5	-3	3673	2108
C17orf98	5	5	3674	-8733
RAB7B	5	4	3675	-4043
TUBB	5	2	3676	-57
P2RY8	5	5	3677	-8768
RFX6	5	1	3678	772
CDHR3	5	1	3679	772
MIR200C	5	3	3680	-1529
MIR146A	5	3	3681	-1530
STAC3	5	-8	3682	2675
ARMS2	5	3	3683	-1539
MIR34A	5	3	3684	-1546
SLC36A1	5	5	3685	-8966
IFNL3	5	3	3686	-1545
GJB7	5	5	3687	-8967
TAS2R42	5	5	3688	-8984
SLC17A8	5	-2	3689	1922
MKX	5	-1	3690	1636
GPR179	5	4	3691	-4136
D2HGDH	5	2	3692	-58
NCF1	5	1	3693	777
LAT	5	1	3694	776
PET100	5	5	3695	-9112
FOXO6	5	1	3696	776
PAWR	5	-4	3697	2281
EPHA4	5	4	3698	-4172
ILK	5	1	3699	771
CTPS1	5	2	3700	-65
BCL2A1	5	4	3701	-4175
AMY2A	4	1	3702	771
COX10	4	1	3703	770
NLK	4	2	3704	-67
RBL1	4	2	3705	-76
F13B	4	3	3706	-1577
PIGZ	4	4	3707	-4206
CD72	4	-2	3708	1926
COL6A3	4	-2	3709	1926
DLX1	4	4	3710	-4209
LIPG	4	-5	3711	2420
COL10A1	4	3	3712	-1580
NSD1	4	3	3713	-1580
CXCR1	4	3	3714	-1583
POMT1	4	0	3715	1276
GJB3	4	4	3716	-4220
SGCD	4	1	3717	760
ARPC1B	4	1	3718	760
NCSTN	4	-3	3719	2142
APELA	4	1	3720	749
COL12A1	4	2	3721	-86
SLC46A1	4	-1	3722	1637
HACE1	4	3	3723	-1589
LRAT	4	1	3724	745
MYOT	4	3	3725	-1610
CTSV	4	4	3726	-4276
AADAT	4	4	3727	-4282
COL15A1	4	1	3728	740
CSNK1E	4	3	3729	-1618
CASP5	4	2	3730	-99
PAK5	4	3	3731	-1622
ITGA3	4	2	3732	-99
FBXO15	4	2	3733	-100
SLC19A2	4	4	3734	-4293
SMIM14	4	3	3735	-1621
ARPC2	4	3	3736	-1621
CT83	4	4	3737	-4297
STIP1	4	1	3738	744
CAPZB	4	3	3739	-1626
MN1	4	3	3740	-1630
UMPS	4	-5	3741	2429
S100G	4	2	3742	-96
TIRAP	4	2	3743	-96
GTF2F1	4	3	3744	-1634
OXT	4	4	3745	-4308
NPAS2	4	-2	3746	1924
CAMK4	4	3	3747	-1633
CNP	4	1	3748	739
ARNTL2	4	2	3749	-94
CBLB	4	0	3750	1272
KRT13	4	4	3751	-4314
CBR1	4	4	3752	-4314
KRT12	4	3	3753	-1638
CHKB	4	4	3754	-4321
ASXL3	4	3	3755	-1639
DEFA1	4	2	3756	-95
AP2S1	4	2	3757	-95
COX5B	4	4	3758	-4326
EXT3	4	4	3759	-4326
CHRNA3	4	4	3760	-4329
CNGA3	4	4	3761	-4330
CHRNA5	4	-7	3762	2652
ABCE1	4	2	3763	-96
CLCN1	4	0	3764	1276
CHRNB3	4	4	3765	-4339
CHRNB1	4	2	3766	-98
EFNA5	4	3	3767	-1643
CHML	4	4	3768	-4342
CHRNA4	4	2	3769	-98
CLCN7	4	3	3770	-1642
C7	4	1	3771	743
ADH6	4	4	3772	-4344
C1S	4	2	3773	-106
KLF6	4	1	3774	741
COX8A	4	3	3775	-1652
FGF3	4	-3	3776	2161
COX7A1	4	4	3777	-4359
COX15	4	4	3778	-4359
CRABP2	4	4	3779	-4361
CRYM	4	3	3780	-1655
CRKL	4	-3	3781	2163
MAP3K8	4	4	3782	-4369
CETN2	4	2	3783	-112
NAT1	4	1	3784	743
CDH2	4	4	3785	-4372
SEPTIN7	4	4	3786	-4373
ADCY1	4	-2	3787	1951
A1BG	4	1	3788	741
ADCY6	4	1	3789	740
ACTG2	4	2	3790	-111
CENPC	4	2	3791	-113
EIF1AX	4	2	3792	-116
LNPEP	4	3	3793	-1667
MBD1	4	-1	3794	1665
PHOX2A	4	4	3795	-4389
ANXA11	4	3	3796	-1673
RHOG	4	4	3797	-4396
ARHGAP1	4	4	3798	-4401
APEH	4	1	3799	731
APLP2	4	4	3800	-4402
CAV3	4	1	3801	732
ARSL	4	4	3802	-4402
H1-4	4	2	3803	-123
AMPD3	4	4	3804	-4411
AMFR	4	3	3805	-1680
ANK1	4	2	3806	-122
ALOX12B	4	2	3807	-125
CRYBG1	4	-4	3808	2342
KRIT1	4	4	3809	-4416
ALDH1B1	4	2	3810	-125
IL36G	4	2	3811	-125
ALDH7A1	4	-4	3812	2345
SMAD7	4	-10	3813	2899
DDT	4	1	3814	735
DACH1	4	3	3815	-1681
DBP	4	-4	3816	2348
ATP5F1E	4	-1	3817	1674
ATP1B3	4	3	3818	-1691
DFFA	4	3	3819	-1693
CYLD	4	1	3820	733
DHX9	4	3	3821	-1699
GABRA4	4	2	3822	-135
GATM	4	0	3823	1296
DR1	4	2	3824	-142
DPEP1	4	1	3825	731
CAPN5	4	3	3826	-1707
DEFA3	4	2	3827	-143
DYNC1H1	4	3	3828	-1709
DPP6	4	2	3829	-144
DMP1	4	-2	3830	1976
C1QA	4	0	3831	1299
BMX	4	3	3832	-1708
DIAPH1	4	4	3833	-4447
COCH	4	-2	3834	1978
DDOST	4	2	3835	-144
DRG2	4	4	3836	-4448
BDH1	4	2	3837	-144
F2RL2	4	4	3838	-4455
FER	4	-1	3839	1682
GSTT1	4	3	3840	-1717
GEM	4	4	3841	-4473
DVL2	4	2	3842	-160
ECHS1	4	3	3843	-1725
E2F3	4	2	3844	-161
ABCA13	4	4	3845	-4476
GFI1	4	3	3846	-1725
DUT	4	1	3847	731
MARK2	4	2	3848	-163
GBX2	4	2	3849	-163
ENDOG	4	-4	3850	2375
NPAS3	4	3	3851	-1730
ELF1	4	-1	3852	1692
IZUMO1	4	-3	3853	2213
GFRA3	4	4	3854	-4487
GRIK4	4	4	3855	-4487
HAS3	4	4	3856	-4490
H1-1	4	4	3857	-4492
H2BC5	4	4	3858	-4499
HELLS	4	4	3859	-4499
H3-3B	4	1	3860	733
H1-5	4	2	3861	-164
GNAI2	4	2	3862	-169
AMBP	4	2	3863	-169
GCLM	4	2	3864	-169
GJA4	4	3	3865	-1741
GLRX	4	4	3866	-4498
GPC3	4	-1	3867	1703
GNA12	4	0	3868	1320
GNB2	4	-1	3869	1703
GPR4	4	4	3870	-4508
GNS	4	4	3871	-4508
AKAP13	4	3	3872	-1741
EPS15	4	4	3873	-4510
AATK	4	3	3874	-1741
ETV5	4	4	3875	-4510
GP1BB	4	1	3876	740
GPLD1	4	-15	3877	3161
MEIS2	4	2	3878	-178
MCM3	4	2	3879	-178
MCM7	4	3	3880	-1755
FLII	4	3	3881	-1755
MAPK9	4	3	3882	-1755
FMO5	4	4	3883	-4523
MCM5	4	4	3884	-4524
FOXF1	4	1	3885	741
FOXS1	4	4	3886	-4527
PSMB10	4	-1	3887	1709
PSMC1	4	3	3888	-1763
MAP2K3	4	3	3889	-1763
MAP2K6	4	2	3890	-179
KLK7	4	4	3891	-4536
HOXB8	4	2	3892	-182
PSMD9	4	4	3893	-4542
PEX2	4	4	3894	-4555
PTPRZ1	4	-1	3895	1713
IGHA1	4	0	3896	1330
RAPSN	4	2	3897	-183
RANBP2	4	3	3898	-1781
IARS1	4	2	3899	-184
PTPRH	4	3	3900	-1783
IGHG1	4	4	3901	-4558
IGFBP5	4	3	3902	-1787
HUS1	4	3	3903	-1788
PYGL	4	1	3904	737
NDST1	4	3	3905	-1796
MMP15	4	2	3906	-183
HTR1E	4	3	3907	-1798
HSD17B2	4	2	3908	-183
FFAR3	4	2	3909	-186
MKNK2	4	4	3910	-4573
LYL1	4	4	3911	-4573
NBR1	4	2	3912	-188
LY75	4	1	3913	735
GPR21	4	1	3914	735
NQO2	4	1	3915	734
SNX1	4	2	3916	-192
PSMD4	4	4	3917	-4596
MEOX1	4	2	3918	-191
MICB	4	3	3919	-1808
IFNA7	4	4	3920	-4602
RAB8A	4	3	3921	-1808
HPR	4	3	3922	-1810
HSF4	4	4	3923	-4612
IFNA4	4	4	3924	-4613
SRL	4	2	3925	-191
AZU1	4	1	3926	737
BDKRB2	4	-4	3927	2433
ATP6V0D2	4	4	3928	-4619
ACTN2	4	2	3929	-192
HIC1	4	4	3930	-4625
ADGRB1	4	1	3931	737
GSTA4	4	2	3932	-191
BDKRB1	4	0	3933	1339
FRG1	4	2	3934	-190
ATG3	4	1	3935	738
GSTA2	4	1	3936	735
TEP1	4	2	3937	-196
TGM3	4	4	3938	-4636
IL10RA	4	-1	3939	1736
IL7R	4	-6	3940	2698
RBM3	4	0	3941	1339
PDHX	4	-1	3942	1737
GDF1	4	3	3943	-1827
GDF2	4	1	3944	732
MOS	4	3	3945	-1828
RAB2A	4	4	3946	-4650
GDF7	4	4	3947	-4650
RASA2	4	3	3948	-1828
KDM5A	4	-2	3949	2050
RBBP8	4	2	3950	-206
PLAAT4	4	3	3951	-1832
REG1A	4	2	3952	-208
TSPAN4	4	4	3953	-4661
TSPAN7	4	3	3954	-1841
TNFAIP6	4	1	3955	736
TNNT1	4	4	3956	-4668
CHM	4	-1	3957	1745
TNR	4	2	3958	-210
BMPR1B	4	3	3959	-1850
ACSL6	4	4	3960	-4672
RHCE	4	1	3961	736
MT2A	4	2	3962	-212
TNNI1	4	3	3963	-1849
RFX5	4	4	3964	-4676
ND6	4	-1	3965	1750
RGS16	4	2	3966	-213
RPLP2	4	1	3967	733
NDUFAB1	4	3	3968	-1851
NAP1L1	4	3	3969	-1851
NDUFS2	4	3	3970	-1852
NDP	4	2	3971	-213
RPS6KA3	4	-2	3972	2058
RPL24	4	4	3973	-4694
NAGA	4	4	3974	-4704
CTSW	4	3	3975	-1860
ITPA	4	3	3976	-1860
ITGA9	4	3	3977	-1866
HOXA13	4	-2	3978	2058
AMELX	4	2	3979	-225
PTGFRN	4	-1	3980	1754
MAP3K14	4	3	3981	-1879
PAPSS1	4	3	3982	-1881
MARCHF6	4	2	3983	-236
DLEU1	4	2	3984	-236
AIP	4	0	3985	1357
DNAJA2	4	2	3986	-237
BAZ1B	4	2	3987	-241
CLDN2	4	2	3988	-241
CLDN6	4	1	3989	736
BET1	4	4	3990	-4752
CCRL2	4	4	3991	-4754
HMOX2	4	3	3992	-1886
VPS13B	4	0	3993	1363
CLEC4C	4	3	3994	-1888
CCNG1	4	-1	3995	1761
WARS1	4	3	3996	-1888
FOXA3	4	2	3997	-237
HOXA11	4	1	3998	735
CA3	4	3	3999	-1891
HOXB2	4	3	4000	-1892
HOXA2	4	-1	4001	1762
DAB1	4	2	4002	-240
TPTE	4	3	4003	-1896
SLC26A2	4	3	4004	-1899
MYH3	4	-1	4005	1764
MT1M	4	4	4006	-4770
NR5A2	4	1	4007	738
CDK9	4	-7	4008	2875
NR2C2	4	2	4009	-242
NR2E1	4	3	4010	-1904
AFF3	4	-3	4011	2328
LAMA5	4	1	4012	740
RPSA	4	3	4013	-1907
LAG3	4	3	4014	-1910
TLR5	4	3	4015	-1912
LAMB2	4	3	4016	-1913
NEDD9	4	3	4017	-1915
SLC3A1	4	3	4018	-1915
TNIP1	4	0	4019	1375
GAB2	4	4	4020	-4794
TFG	4	-2	4021	2083
SIRPB1	4	4	4022	-4810
SMC5	4	3	4023	-1931
SELENOP	4	-1	4024	1774
CUL9	4	3	4025	-1936
RNF2	4	2	4026	-250
LOC654780	4	2	4027	-252
HERPUD1	4	4	4028	-4847
RPL4	4	3	4029	-1940
POGZ	4	-5	4030	2663
SOD3	4	-3	4031	2339
SPOCK1	4	2	4032	-258
AKAP1	4	4	4033	-4860
SORD	4	4	4034	-4867
TUBA4A	4	3	4035	-1957
TST	4	4	4036	-4871
USP6	4	2	4037	-269
S100A3	4	3	4038	-1963
TUBB4B	4	4	4039	-4889
KCNB1	4	1	4040	732
KIR3DL1	4	4	4041	-4913
KIR2DL1	4	1	4042	731
PIK3C2B	4	4	4043	-4920
KLK2	4	2	4044	-275
AKAP12	4	0	4045	1374
APOBEC3B	4	0	4046	1373
BABAM2	4	4	4047	-4936
PIK3C2A	4	4	4048	-4939
AIFM1	4	3	4049	-1996
OAS3	4	3	4050	-1996
GPR68	4	4	4051	-4959
OPCML	4	4	4052	-4959
ORC2	4	4	4053	-4962
AAAS	4	0	4054	1377
NEURL1	4	3	4055	-2004
OGN	4	1	4056	735
DCLK1	4	3	4057	-2006
SNRPD3	4	4	4058	-4982
BCLAF1	4	3	4059	-2007
SUMO2	4	2	4060	-286
ZNF264	4	4	4061	-4989
SNRPD1	4	4	4062	-4995
CYP7B1	4	3	4063	-2013
XPR1	4	4	4064	-5005
SMC3	4	2	4065	-287
KCNJ4	4	2	4066	-289
KCNJ5	4	0	4067	1382
KCNF1	4	4	4068	-5025
SERPINE2	4	-2	4069	2118
USP14	4	0	4070	1373
PHF2	4	1	4071	731
CACNA2D2	4	-2	4072	2120
MYOC	4	-1	4073	1805
SCNN1A	4	1	4074	731
SDC2	4	2	4075	-295
SCN2A	4	1	4076	727
NEUROD2	4	2	4077	-299
TONSL	4	3	4078	-2025
PTTG1	4	3	4079	-2030
SDCBP	4	1	4080	728
NCOA2	4	-1	4081	1806
NFIB	4	1	4082	729
SLC22A2	4	3	4083	-2032
SCN1B	4	-2	4084	2128
GCC2	4	4	4085	-5056
MAPK12	4	3	4086	-2043
ARHGAP26	4	3	4087	-2051
NPR3	4	3	4088	-2053
NTHL1	4	1	4089	723
RNR5	4	0	4090	1379
RNR4	4	0	4091	1379
RPL6	4	4	4092	-5111
NPY5R	4	0	4093	1380
RPL22	4	4	4094	-5115
STARD8	4	2	4095	-312
RPL18A	4	4	4096	-5116
ARHGAP32	4	4	4097	-5116
NUP98	4	-1	4098	1821
RPL13	4	3	4099	-2060
USP11	4	3	4100	-2060
DNAJC7	4	4	4101	-5125
ALYREF	4	3	4102	-2066
CEBPZ	4	3	4103	-2066
USP9X	4	3	4104	-2066
EIF1	4	0	4105	1390
ZRSR2	4	4	4106	-5131
TXK	4	3	4107	-2069
TTPA	4	2	4108	-313
UBE2D2	4	4	4109	-5141
PICALM	4	2	4110	-315
PKP2	4	2	4111	-317
CBX5	4	-2	4112	2148
OLFM4	4	4	4113	-5169
FXYD3	4	3	4114	-2093
PLD2	4	-5	4115	2738
PLCB2	4	2	4116	-324
PCBP2	4	3	4117	-2098
PMP2	4	2	4118	-328
SYT11	4	3	4119	-2104
MXD4	4	2	4120	-328
PCBP1	4	3	4121	-2116
OTOF	4	-5	4122	2740
EIF4G3	4	4	4123	-5273
H2BC15	4	3	4124	-2153
VDAC2	4	2	4125	-349
H4C3	4	1	4126	726
OR1G1	4	4	4127	-5296
DBF4	4	0	4128	1394
FAM3C	4	4	4129	-5300
TRIP12	4	3	4130	-2163
TRIP4	4	4	4131	-5310
TMED2	4	4	4132	-5316
SUB1	4	4	4133	-5328
SYNM	4	1	4134	726
HYAL2	4	0	4135	1396
HOXB13	4	2	4136	-358
SCG3	4	4	4137	-5352
STX7	4	4	4138	-5370
EIF3M	4	4	4139	-5372
SH3GL2	4	4	4140	-5377
UCK2	4	1	4141	725
SGCB	4	3	4142	-2195
SLC4A3	4	4	4143	-5378
SIAH2	4	4	4144	-5380
BRAP	4	3	4145	-2200
CKAP5	4	3	4146	-2202
SIPA1	4	2	4147	-368
SKP1	4	2	4148	-369
SIM2	4	-1	4149	1860
SHOX2	4	-2	4150	2170
UFD1	4	4	4151	-5393
CD302	4	4	4152	-5398
WFDC2	4	-1	4153	1861
CLCF1	4	3	4154	-2210
POU4F1	4	1	4155	730
CLIP2	4	4	4156	-5428
VRK1	4	1	4157	730
CFDP1	4	3	4158	-2243
NPEPPS	4	2	4159	-393
LITAF	4	2	4160	-393
PPP3CA	4	4	4161	-5483
FARS2	4	4	4162	-5491
PPP4C	4	3	4163	-2263
DYRK2	4	-1	4164	1866
CELF1	4	4	4165	-5509
GPR161	4	4	4166	-5528
SLC20A1	4	3	4167	-2276
SLC18A3	4	-12	4168	3326
SLCO1A2	4	2	4169	-407
SLC6A8	4	3	4170	-2280
MAGI2	4	3	4171	-2281
PLK2	4	1	4172	729
TRIM31	4	3	4173	-2290
TBCA	4	2	4174	-413
AHCYL1	4	3	4175	-2297
PRKG1	4	2	4176	-414
ADRM1	4	4	4177	-5558
ALDH5A1	4	4	4178	-5584
EDIL3	4	4	4179	-5588
REEP5	4	4	4180	-5588
EDF1	4	1	4181	724
TRD	4	4	4182	-5602
DPP3	4	3	4183	-2311
BAG6	4	3	4184	-2315
NELFE	4	0	4185	1421
SLC39A6	4	4	4186	-5610
MED12	4	-3	4187	2463
USO1	4	4	4188	-5614
INSL5	4	4	4189	-5614
NRXN3	4	3	4190	-2316
KCNQ1OT1	4	2	4191	-428
LHX2	4	3	4192	-2328
STAU1	4	1	4193	732
STK4	4	2	4194	-440
LRP8	4	2	4195	-446
LILRB3	4	4	4196	-5670
RAE1	4	3	4197	-2352
LDLRAP1	4	0	4198	1426
ELOVL4	4	4	4199	-5686
MAP4K3	4	2	4200	-450
BTG2	4	2	4201	-450
LILRA2	4	4	4202	-5686
TLK2	4	-1	4203	1885
NUDT5	4	3	4204	-2356
PLEKHG2	4	4	4205	-5702
DCLRE1B	4	4	4206	-5702
PSIP1	4	2	4207	-453
DPM2	4	4	4208	-5718
YWHAE	4	2	4209	-458
YWHAG	4	4	4210	-5720
XRCC3	4	4	4211	-5735
B3GNT2	4	3	4212	-2388
PPP5C	4	2	4213	-465
YWHAB	4	0	4214	1433
ZFX	4	-3	4215	2485
ADAM9	4	0	4216	1434
CLDN14	4	1	4217	730
ADAM18	4	2	4218	-462
TSPAN12	4	4	4219	-5752
TNFRSF6B	4	2	4220	-469
TRAP1	4	1	4221	727
LRPPRC	4	2	4222	-471
SGK2	4	3	4223	-2400
RNF31	4	3	4224	-2405
ADAMTS7	4	2	4225	-473
KLK8	4	3	4226	-2419
PLA2G2D	4	4	4227	-5809
MAP4K5	4	3	4228	-2427
ACOT9	4	4	4229	-5814
SIGLEC5	4	2	4230	-473
ITPRID2	4	4	4231	-5817
SSTR4	4	2	4232	-475
DLK1	4	-1	4233	1904
ELP5	4	4	4234	-5831
SS18	4	0	4235	1446
DIDO1	4	4	4236	-5864
GJC1	4	1	4237	725
TCF19	4	3	4238	-2452
SAE1	4	2	4239	-483
TAL2	4	4	4240	-5866
VAMP7	4	4	4241	-5882
SUV39H1	4	4	4242	-5885
CT55	4	3	4243	-2472
ELP3	4	0	4244	1449
VAMP1	4	4	4245	-5901
SDHAF2	4	-3	4246	2508
AGGF1	4	4	4247	-5904
PRDX5	4	3	4248	-2480
RLIM	4	3	4249	-2480
PVRIG	4	3	4250	-2484
ZMIZ1	4	1	4251	727
NDUFA4L2	4	3	4252	-2501
MTHFD2	4	3	4253	-2507
WNK4	4	1	4254	729
HCST	4	2	4255	-488
CLN6	4	2	4256	-490
FAN1	4	3	4257	-2523
NEPRO	4	4	4258	-6000
SLC25A37	4	4	4259	-6012
LYNX1	4	4	4260	-6023
NRN1	4	3	4261	-2540
PNPLA6	4	3	4262	-2543
KCNK9	4	1	4263	729
ECSIT	4	-4	4264	2717
MIS12	4	3	4265	-2545
CHRNA10	4	-2	4266	2249
UNC13A	4	2	4267	-497
TJP3	4	2	4268	-497
FCGBP	4	4	4269	-6067
LDB1	4	2	4270	-501
TMEM127	4	2	4271	-501
ACTL6B	4	0	4272	1466
FCF1	4	0	4273	1466
SP140	4	4	4274	-6099
PEX3	4	2	4275	-500
SEPSECS	4	4	4276	-6114
UBR5	4	3	4277	-2580
AKR7A3	4	3	4278	-2590
IRX6	4	4	4279	-6145
SEPHS1	4	3	4280	-2595
TRIM32	4	0	4281	1469
POT1	4	-2	4282	2261
A1CF	4	1	4283	728
NT5C	4	3	4284	-2614
KCNIP3	4	4	4285	-6194
UBQLN2	4	4	4286	-6199
RHOD	4	2	4287	-516
ECD	4	4	4288	-6209
NGLY1	4	2	4289	-520
MBD2	4	2	4290	-521
VSIG4	4	4	4291	-6222
ITGA11	4	-5	4292	2892
LARS1	4	4	4293	-6236
ACOT7	4	3	4294	-2635
TNFRSF12A	4	0	4295	1471
PRLH	4	3	4296	-2641
WAC	4	4	4297	-6269
DUSP10	4	4	4298	-6276
RPGRIP1	4	3	4299	-2654
GNMT	4	4	4300	-6298
SALL3	4	4	4301	-6305
SIGLEC9	4	1	4302	728
AGO2	4	1	4303	728
PRPF4B	4	4	4304	-6322
ANKRD26	4	4	4305	-6329
BIRC6	4	2	4306	-536
SCYL1	4	2	4307	-536
RRN3	4	2	4308	-536
ZHX2	4	0	4309	1479
ERRFI1	4	4	4310	-6330
DPH5	4	3	4311	-2680
GPR85	4	4	4312	-6341
RHOJ	4	2	4313	-538
ACAD9	4	4	4314	-6365
IL17RD	4	3	4315	-2696
NDRG2	4	3	4316	-2699
GAPDHS	4	3	4317	-2706
DCPS	4	3	4318	-2706
EHF	4	3	4319	-2708
TDP2	4	0	4320	1484
BEGAIN	4	-2	4321	2292
RHOBTB3	4	4	4322	-6416
DDIT4	4	-3	4323	2575
NLGN2	4	2	4324	-549
CYFIP2	4	3	4325	-2726
GNG13	4	0	4326	1484
FETUB	4	3	4327	-2727
NPTN	4	1	4328	728
FOXD3	4	4	4329	-6475
PANK1	4	4	4330	-6489
MYH7B	4	4	4331	-6505
CDON	4	4	4332	-6527
WWOX	4	4	4333	-6527
NTM	4	4	4334	-6527
NHEJ1	4	2	4335	-561
ACSL5	4	3	4336	-2770
COQ6	4	4	4337	-6552
GON4L	4	3	4338	-2781
ADM2	4	4	4339	-6582
SIGLEC7	4	2	4340	-563
STAU2	4	3	4341	-2788
TSPAN13	4	4	4342	-6612
ANKRD1	4	3	4343	-2789
GPR157	4	2	4344	-569
AADACL3	4	2	4345	-569
ACSF3	4	2	4346	-569
INTS6	4	4	4347	-6665
LGR4	4	4	4348	-6665
KCNK4	4	4	4349	-6673
IL21R	4	0	4350	1492
AGO1	4	4	4351	-6684
AUTS2	4	2	4352	-571
MACROH2A2	4	2	4353	-580
LYAR	4	2	4354	-581
BMP2K	4	1	4355	731
RBMX	4	4	4356	-6747
SUCNR1	4	4	4357	-6768
CFAP298	4	3	4358	-2837
PPAN	4	3	4359	-2838
MTDH	4	2	4360	-585
LTB4R2	4	4	4361	-6776
TIMD4	4	4	4362	-6780
ADAMTS12	4	3	4363	-2839
DGCR8	4	-4	4364	2809
PHF10	4	2	4365	-586
HIPK2	4	3	4366	-2858
MXD3	4	3	4367	-2862
ITM2C	4	3	4368	-2869
CLPB	4	4	4369	-6877
ACTL8	4	4	4370	-6878
RHBDF2	4	4	4371	-6906
DYNC2H1	4	3	4372	-2888
RNF213	4	0	4373	1505
ACSS3	4	4	4374	-6912
TANGO6	4	3	4375	-2891
CCNB1IP1	4	4	4376	-6922
GPN3	4	4	4377	-6925
S1PR5	4	2	4378	-601
WDR26	4	2	4379	-606
P2RY13	4	4	4380	-6943
GPR87	4	4	4381	-6957
CPA4	4	-6	4382	3104
OPA3	4	3	4383	-2901
TNMD	4	3	4384	-2909
TTBK2	4	3	4385	-2911
MOAP1	4	4	4386	-6984
