# gene	views	view_delta	view_rank	view_rank_delta
MRTFB	0	0	10640	-61
EXOC1	0	0	10641	-61
DHX32	0	0	10642	-62
STK38	0	-1	10643	3185
PHF7	0	-3	10644	6219
AP3D1	0	0	10645	-60
ZCCHC17	0	0	10646	-60
ACOT7	0	-1	10647	3187
P4HA2	0	-2	10648	5055
DDX42	0	-1	10649	3188
TUSC2	0	-2	10650	5056
CFAP92	0	0	10651	-58
ARL6IP4	0	0	10652	-59
TVP23B	0	0	10653	-60
RANBP3	0	-1	10654	3190
NOSIP	0	-1	10655	3190
INTS12	0	0	10656	-61
CA5B	0	-1	10657	3190
PPFIA4	0	0	10658	-62
PLPBP	0	-2	10659	5062
EPPIN	0	-1	10660	3190
WDPCP	0	0	10661	-62
CELA2B	0	-1	10662	3189
GCM1	0	0	10663	-61
AKAP10	0	0	10664	-61
SLC43A1	0	0	10665	-62
GLOD4	0	0	10666	-62
MRPL3	0	0	10667	-62
VPS36	0	-1	10668	3190
PDSS2	0	-4	10669	7044
RNF24	0	-1	10670	3191
TXNDC12	0	-5	10671	7551
NMD3	0	-2	10672	5073
PLAC8	0	-3	10673	6243
ITGA10	0	-1	10674	3193
LPAR5	0	-2	10675	5075
DGKD	0	-1	10676	3194
MMP23B	0	0	10677	-54
MBTPS2	0	0	10678	-54
NDST2	0	0	10679	-55
CLDN17	0	-1	10680	3191
FZD10	0	0	10681	-54
ZNF117	0	-1	10682	3191
REXO4	0	-1	10683	3191
PLXDC1	0	0	10684	-55
TAOK3	0	0	10685	-55
AGTRAP	0	-1	10686	3192
CDC40	0	0	10687	-54
GPR176	0	-1	10688	3192
RPGRIP1	0	-2	10689	5081
TUBG2	0	0	10690	-54
EDEM2	0	-1	10691	3194
CSDC2	0	-1	10692	3193
STK36	0	0	10693	-53
IL36B	0	-3	10694	6260
GPR162	0	-1	10695	3195
VAC14	0	-3	10696	6261
ARFGAP1	0	-1	10697	3195
ARFIP1	0	0	10698	-50
AP1S2	0	-1	10699	3194
NMRK2	0	0	10700	-49
RSPH14	0	0	10701	-49
WDR12	0	0	10702	-49
ATF7IP	0	-3	10703	6267
BBS9	0	-6	10704	8005
SEPTIN11	0	0	10705	-48
RNF115	0	-1	10706	3199
ASF1B	0	0	10707	-50
PCDH17	0	-1	10708	3200
MCM3AP	0	-1	10709	3200
MTMR2	0	-1	10710	3199
CEP72	0	0	10711	-50
DOK4	0	0	10712	-50
GPR82	0	0	10713	-50
INTS9	0	0	10714	-50
MTMR3	0	0	10715	-51
NDOR1	0	0	10716	-51
DISC2	0	-2	10717	5104
EIF2B4	0	-3	10718	6279
SIGLEC9	0	-7	10719	8352
INTS13	0	0	10720	-55
CHMP2A	0	0	10721	-55
FILIP1	0	-1	10722	3209
ERLEC1	0	0	10723	-54
NUP133	0	0	10724	-55
DNAJC11	0	0	10725	-55
PRPF4B	0	-1	10726	3209
ENDOU	0	-1	10727	3209
HERC3	0	-1	10728	3209
C5AR2	0	0	10729	-53
HERC1	0	0	10730	-53
C1orf112	0	0	10731	-53
AHDC1	0	0	10732	-53
ATP10A	0	0	10733	-55
SCYL1	0	-1	10734	3211
DDX56	0	0	10735	-56
RRN3	0	-5	10736	7614
ZNF510	0	0	10737	-55
ARL15	0	-1	10738	3213
UGT1A3	0	0	10739	-55
SLC45A4	0	0	10740	-55
SPRYD7	0	0	10741	-55
SPG14	0	0	10742	-55
LZTFL1	0	-1	10743	3217
SLC38A2	0	-1	10744	3217
VANGL2	0	-6	10745	8043
H2BS1	0	0	10746	-54
KCNK10	0	-4	10747	7115
LUC7L2	0	0	10748	-53
MORC2	0	-1	10749	3219
MRPL39	0	0	10750	-53
KAT14	0	0	10751	-53
SNTG2	0	-1	10752	3220
GATAD2B	0	-2	10753	5135
GJD2	0	-4	10754	7118
GPR85	0	-1	10755	3219
EQTN	0	0	10756	-54
TRAPPC8	0	0	10757	-54
ZNF286A	0	0	10758	-54
L1TD1	0	-3	10759	6311
ERGIC3	0	-1	10760	3223
RHOJ	0	-1	10761	3223
TERF2IP	0	0	10762	-53
INPP5F	0	-1	10763	3223
MINDY2	0	-1	10764	3223
GDAP1	0	-1	10765	3223
JPH3	0	0	10766	-50
DZIP1	0	-2	10767	5146
GNB1L	0	0	10768	-49
CYP20A1	0	-1	10769	3226
CYTL1	0	-1	10770	3226
SENP7	0	0	10771	-48
NKIRAS2	0	0	10772	-48
CHSY1	0	-2	10773	5148
GTPBP2	0	0	10774	-49
CCDC22	0	0	10775	-49
ZNF853	0	-1	10776	3227
ACAD9	0	-3	10777	6326
FAM20A	0	-1	10778	3227
CLSTN1	0	-2	10779	5148
GRAMD1C	0	-1	10780	3225
NLE1	0	-1	10781	3224
OR7A17	0	0	10782	-44
MRPL42	0	-1	10783	3225
WDR18	0	-1	10784	3225
PRR13	0	0	10785	-44
TRMT13	0	0	10786	-45
ASTE1	0	0	10787	-45
PLEKHA5	0	0	10788	-45
NOB1	0	0	10789	-46
S100A14	0	0	10790	-46
NDRG2	0	-1	10791	3231
BTG4	0	-1	10792	3231
MRPS21	0	0	10793	-45
C11orf54	0	0	10794	-46
MMACHC	0	-10	10795	8983
MCTS1	0	-3	10796	6342
ZRANB1	0	-1	10797	3232
KANK2	0	0	10798	-46
IFT81	0	0	10799	-46
ARMCX6	0	0	10800	-46
MPHOSPH8	0	-1	10801	3234
ABHD6	0	-7	10802	8429
NECTIN3	0	0	10803	-44
MRPS28	0	-1	10804	3236
OSTM1	0	-3	10805	6348
MAGEH1	0	0	10806	-42
MRPS18B	0	0	10807	-43
SH2B1	0	-2	10808	5174
YIPF1	0	0	10809	-42
TAF7L	0	0	10810	-42
OR51B4	0	0	10811	-47
OR4F5	0	0	10812	-47
METTL13	0	0	10813	-47
UGT1A5	0	0	10814	-47
OR10G6	0	0	10815	-48
LGSN	0	-3	10816	6358
STAMBPL1	0	-1	10817	3244
IFT80	0	0	10818	-46
NECAB2	0	0	10819	-46
COPZ1	0	0	10820	-47
NUFIP2	0	-2	10821	5182
LSR	0	-1	10822	3248
DISP3	0	-1	10823	3248
KLHL8	0	-1	10824	3247
ZNF398	0	0	10825	-44
GNL3L	0	0	10826	-46
FAM135A	0	0	10827	-47
SDK2	0	-3	10828	6369
FCRL2	0	0	10829	-46
HAUS3	0	-1	10830	3250
RAB11FIP2	0	0	10831	-45
DOLK	0	-3	10832	6370
RHOBTB3	0	0	10833	-45
OR2A4	0	0	10834	-46
COBLL1	0	0	10835	-46
DLGAP4	0	-1	10836	3249
NOP58	0	0	10837	-48
OR51B2	0	0	10838	-48
MICAL3	0	0	10839	-48
OR4K5	0	0	10840	-48
OR52N1	0	0	10841	-50
PUF60	0	-1	10842	3254
OR51G1	0	0	10843	-49
UGT1A7	0	-1	10844	3255
RND1	0	-1	10845	3255
BCL2L14	0	-1	10846	3255
VASH1	0	-2	10847	5206
SIPA1L2	0	0	10848	-48
UGT1A8	0	-1	10849	3257
ZNF507	0	0	10850	-47
OR4K1	0	0	10851	-47
PODNL1	0	0	10852	-50
CPSF7	0	-2	10853	5211
ERCC6L	0	-1	10854	3261
BTBD1	0	-2	10855	5210
VPS37B	0	0	10856	-48
COPG2	0	-1	10857	3263
ZNF280D	0	-1	10858	3263
CALML5	0	-3	10859	6393
COQ3	0	-1	10860	3263
GNG13	0	0	10861	-45
UBA5	0	0	10862	-45
CAAP1	0	-1	10863	3265
CDHR2	0	0	10864	-44
AFTPH	0	0	10865	-45
C9orf78	0	0	10866	-45
NUP85	0	0	10867	-46
CNNM2	0	0	10868	-47
RPAP2	0	0	10869	-48
TPK1	0	-2	10870	5222
C11orf80	0	0	10871	-48
CLIP4	0	-1	10872	3266
RNU2-2P	0	0	10873	-47
TMEM8B	0	0	10874	-48
ZNF613	0	0	10875	-48
LRRK1	0	0	10876	-49
ZNF562	0	0	10877	-50
SPA17	0	-1	10878	3268
TM6SF1	0	0	10879	-49
BEX3	0	-3	10880	6410
DYM	0	-2	10881	5229
DIPK2B	0	0	10882	-48
AP3M1	0	0	10883	-48
PHAX	0	-1	10884	3270
FOXB1	0	0	10885	-47
TRIT1	0	-1	10886	3271
RNF11	0	0	10887	-47
NOL9	0	-3	10888	6416
NUDT9	0	0	10889	-49
PYROXD1	0	-1	10890	3274
ASIC5	0	-2	10891	5236
EPS8L3	0	0	10892	-48
ATP13A3	0	0	10893	-48
EPB41L5	0	0	10894	-49
APOL6	0	-1	10895	3277
APOL3	0	0	10896	-48
UBXN6	0	0	10897	-48
ESX1	0	0	10898	-48
DUSP16	0	-1	10899	3279
VASH2	0	-1	10900	3279
CEP97	0	0	10901	-46
SH3RF1	0	0	10902	-47
RDH14	0	0	10903	-47
TRAJ56	0	0	10904	-47
EP400	0	-2	10905	5248
SLC44A4	0	0	10906	-46
PHF12	0	0	10907	-46
ARMH3	0	0	10908	-46
ZCCHC2	0	-3	10909	6435
ZNF436	0	-1	10910	3286
NUP54	0	0	10911	-46
PLEKHA4	0	-1	10912	3284
TSEN2	0	0	10913	-47
KLHL1	0	0	10914	-47
INTS5	0	0	10915	-48
TSGA10	0	0	10916	-48
MYH7B	0	-1	10917	3287
SLC35G2	0	0	10918	-48
WNT5B	0	-1	10919	3288
MUL1	0	0	10920	-48
UVSSA	0	-1	10921	3289
SHROOM3	0	0	10922	-47
CHPF	0	-1	10923	3290
FAM118B	0	-1	10924	3289
COL20A1	0	-1	10925	3289
ALKBH5	0	-1	10926	3289
CALCOCO1	0	-1	10927	3289
RETSAT	0	0	10928	-43
STARD5	0	-1	10929	3290
EFCC1	0	0	10930	-42
MRPL24	0	0	10931	-42
THAP7	0	-1	10932	3291
NKAP	0	-1	10933	3291
NKAIN1	0	0	10934	-42
OR4K15	0	0	10935	-42
RNF39	0	0	10936	-42
EEPD1	0	0	10937	-42
CNTLN	0	0	10938	-43
ZNF34	0	0	10939	-43
ZFYVE1	0	0	10940	-43
ANKHD1	0	0	10941	-44
TTYH3	0	-1	10942	3298
TOR2A	0	-1	10943	3298
OR2AE1	0	0	10944	-44
MSRB1	0	0	10945	-44
CHMP3	0	0	10946	-44
UTP20	0	-1	10947	3300
FBXO40	0	0	10948	-45
RRP15	0	-1	10949	3300
TMED5	0	-1	10950	3300
GINS2	0	-1	10951	3300
RRP7A	0	0	10952	-42
WASHC3	0	0	10953	-43
QSER1	0	0	10954	-43
EXOSC3	0	-1	10955	3302
VPS29	0	0	10956	-42
UIMC1	0	-1	10957	3303
OR10W1	0	0	10958	-41
ZMYM1	0	0	10959	-42
OR4F16	0	0	10960	-42
TMBIM4	0	0	10961	-42
POLR3K	0	0	10962	-42
APOBEC3C	0	0	10963	-43
OR4A15	0	0	10964	-43
STYXL1	0	-1	10965	3309
CMPK1	0	-1	10966	3309
OR4A5	0	0	10967	-42
EXOSC1	0	0	10968	-42
ASCC1	0	-1	10969	3311
ACSL5	0	-1	10970	3311
RASD1	0	-1	10971	3310
RNF122	0	-1	10972	3310
TBX22	0	0	10973	-40
UPB1	0	0	10974	-40
MRPS16	0	0	10975	-40
ZNF669	0	0	10976	-40
HIGD1B	0	0	10977	-40
LSM7	0	-1	10978	3315
ZNF44	0	0	10979	-39
HEBP1	0	-1	10980	3315
WBP11	0	0	10981	-40
MRPS33	0	0	10982	-40
MED31	0	0	10983	-40
RABGEF1	0	0	10984	-40
SLC35C2	0	-1	10985	3319
TPPP3	0	0	10986	-39
PDE11A	0	-4	10987	7331
EPHX3	0	0	10988	-38
NSMCE4A	0	0	10989	-38
RNU4-1	0	0	10990	-39
ASB2	0	0	10991	-40
SARAF	0	0	10992	-41
CYB5R2	0	0	10993	-41
RAPGEF6	0	0	10994	-42
ARID4B	0	-1	10995	3326
PIGV	0	0	10996	-42
GON4L	0	-1	10997	3326
TAF5L	0	0	10998	-42
EPS8L1	0	-1	10999	3327
SLC25A22	0	0	11000	-41
OR6K2	0	0	11001	-41
CEP76	0	0	11002	-41
ZBTB11	0	0	11003	-42
PKD2L2	0	0	11004	-42
CARF	0	0	11005	-44
TCEAL4	0	0	11006	-47
SNIP1	0	-1	11007	3332
OR2G2	0	0	11008	-46
ZNF696	0	0	11009	-47
KATNBL1	0	0	11010	-47
PAQR6	0	0	11011	-47
ZNF665	0	0	11012	-47
BEST2	0	-2	11013	5340
ARMC5	0	0	11014	-46
JADE1	0	-3	11015	6533
TRAPPC3	0	0	11016	-45
OR2C3	0	0	11017	-45
ZNF408	0	0	11018	-45
ASB13	0	-1	11019	3341
CCDC82	0	-2	11020	5344
OR2G3	0	0	11021	-45
PLEKHS1	0	0	11022	-46
DOK3	0	0	11023	-46
OR6N2	0	-2	11024	5346
KCNMB3	0	0	11025	-45
MAB21L4	0	0	11026	-45
FBXO31	0	-1	11027	3346
TSPAN13	0	-1	11028	3346
SLC8B1	0	0	11029	-46
OR2D2	0	-1	11030	3347
PRXL2B	0	0	11031	-45
OR2D3	0	0	11032	-45
OR56A1	0	0	11033	-47
FAM181A	0	0	11034	-48
DOCK5	0	-1	11035	3351
OR2M3	0	0	11036	-47
MAK16	0	-1	11037	3352
FAM76A	0	0	11038	-48
ATP6V1G3	0	0	11039	-48
SPHK2	0	-3	11040	6556
GORAB	0	0	11041	-47
OTULIN	0	-2	11042	5361
DCAF17	0	0	11043	-47
LYPLAL1	0	0	11044	-47
JAML	0	-1	11045	3356
KCMF1	0	0	11046	-46
KLC4	0	0	11047	-48
OR8I2	0	0	11048	-48
CHMP4C	0	0	11049	-48
ZNF556	0	0	11050	-48
GRIPAP1	0	0	11051	-48
WDR90	0	0	11052	-48
MINDY3	0	0	11053	-48
OR14C36	0	0	11054	-48
OR2T10	0	0	11055	-49
SNX21	0	0	11056	-50
CASP16P	0	0	11057	-50
CRB3	0	0	11058	-50
PHLDB2	0	0	11059	-50
MAB21L3	0	0	11060	-50
OR2T12	0	0	11061	-50
PARD6B	0	-1	11062	3370
LARGE2	0	0	11063	-50
TMEM156	0	0	11064	-50
CCDC120	0	0	11065	-51
TSPAN18	0	0	11066	-51
OR52W1	0	0	11067	-51
NIBAN3	0	0	11068	-51
TMCO2	0	0	11069	-51
FAM106A	0	0	11070	-51
HS6ST2	0	0	11071	-51
ALG14	0	0	11072	-51
OR10J5	0	0	11073	-52
ZNF30	0	0	11074	-52
OR56A4	0	0	11075	-52
PSME3IP1	0	0	11076	-52
TSR2	0	-3	11077	6591
SLC12A8	0	0	11078	-51
OR2T4	0	0	11079	-51
ERC2	0	0	11080	-52
ACER3	0	0	11081	-52
BSCL2	0	-1	11082	3380
OR10G2	0	0	11083	-54
SIPA1L1	0	0	11084	-54
LTN1	0	-3	11085	6598
TMCO6	0	0	11086	-53
STYK1	0	0	11087	-53
GIMAP4	0	-2	11088	5402
ZNF444	0	0	11089	-52
TIMM10B	0	0	11090	-54
OR10H2	0	0	11091	-57
SLC39A9	0	-1	11092	3386
HACL1	0	0	11093	-56
GIMAP5	0	0	11094	-56
GPSM1	0	0	11095	-56
RAB11FIP5	0	0	11096	-56
KLK13kmpll	0	0	11097	-56
SLC22A15	0	0	11098	-56
CUZD1	0	0	11099	-56
STRBP	0	0	11100	-56
OR11A1	0	0	11101	-57
ZNF451	0	0	11102	-58
LARP6	0	-1	11103	3393
RDH8	0	-2	11104	5414
PNPLA8	0	-1	11105	3394
RAI14	0	-1	11106	3394
CKAP2	0	0	11107	-55
RGS17	0	-1	11108	3395
ZNF331	0	0	11109	-56
OR8B2	0	0	11110	-56
OR10H3	0	0	11111	-56
TIMM10	0	-1	11112	3397
ARHGEF3	0	-2	11113	5421
OR12D2	0	0	11114	-58
OSTF1	0	-6	11115	8400
HEMGN	0	-3	11116	6622
SLC45A1	0	0	11117	-56
PLCXD1	0	0	11118	-56
TAS2R8	0	-1	11119	3399
TAS2R4	0	-2	11120	5425
ASAP1	0	0	11121	-57
RAB30	0	-2	11122	5426
PARD6A	0	-1	11123	3401
G2E3	0	0	11124	-56
MACROH2A2	0	0	11125	-56
DHRS7	0	-1	11126	3402
GPALPP1	0	0	11127	-57
DEPDC1	0	0	11128	-57
OTUD5	0	-1	11129	3404
SMPD4	0	0	11130	-57
SMPD3	0	0	11131	-57
ELAC1	0	-2	11132	5434
TAS2R7	0	-1	11133	3407
AP1AR	0	-1	11134	3407
FOXRED1	0	-2	11135	5436
BMP2K	0	-4	11136	7464
OR7C2	0	-1	11137	3409
P2RY10	0	-3	11138	6640
MYEF2	0	0	11139	-57
TAS2R3	0	-2	11140	5440
CHST12	0	-1	11141	3412
RBMS3	0	0	11142	-55
ZCCHC8	0	-2	11143	5441
NDUFAF7	0	0	11144	-55
TAS2R13	0	0	11145	-56
IRX4	0	0	11146	-56
SLC30A10	0	-1	11147	3414
OR7A5	0	-1	11148	3414
KCNQ1DN	0	0	11149	-57
RTRAF	0	-1	11150	3415
PNRC2	0	-5	11151	8012
SF3B6	0	0	11152	-55
HP1BP3	0	-4	11153	7478
STMN3	0	-1	11154	3417
SLC39A4	0	-2	11155	5450
CARMIL1	0	-2	11156	5450
FEM1A	0	0	11157	-51
KLK15	0	-1	11158	3419
COPS7A	0	0	11159	-51
ZNF330	0	0	11160	-52
MMP26	0	-1	11161	3416
IRGC	0	-2	11162	5454
MRAP	0	0	11163	-51
C11orf52	0	-2	11164	5455
CTNNBL1	0	0	11165	-51
CLDND1	0	-1	11166	3419
ADAMTS10	0	-1	11167	3418
VMP1	0	0	11168	-50
TAAR8	0	-3	11169	6667
LRRC8A	0	-1	11170	3419
AMN	0	-4	11171	7495
GKN1	0	-2	11172	5458
CFAP298	0	0	11173	-47
SLC2A4RG	0	0	11174	-48
C21orf62	0	-2	11175	5460
WDR76	0	-1	11176	3424
POF1B	0	-1	11177	3424
CHST7	0	0	11178	-47
JPH1	0	-1	11179	3424
DSN1	0	0	11180	-46
MTDH	0	0	11181	-47
OR2B2	0	-1	11182	3425
OR5V1	0	0	11183	-48
ERO1B	0	-2	11184	5468
ZNF300	0	-1	11185	3426
WLS	0	0	11186	-46
C11orf16	0	0	11187	-46
NDUFAF2	0	0	11188	-46
KCNK12	0	-2	11189	5471
KYAT3	0	0	11190	-47
ISCA1	0	0	11191	-48
OR2S2	0	0	11192	-48
PUS7L	0	0	11193	-48
ZNF585B	0	0	11194	-48
FAM32A	0	-1	11195	3433
RSAD1	0	0	11196	-49
GLCE	0	-2	11197	5477
UPF2	0	-1	11198	3435
EXOSC4	0	0	11199	-47
OR5K1	0	0	11200	-47
PRMT7	0	0	11201	-47
PLEKHG3	0	0	11202	-48
RIMKLB	0	0	11203	-50
GRAMD1B	0	-1	11204	3436
WDR44	0	-1	11205	3436
MCOLN3	0	0	11206	-49
CPVL	0	0	11207	-49
VPS53	0	0	11208	-49
TKFC	0	0	11209	-49
ESYT2	0	0	11210	-49
BABAM1	0	-1	11211	3440
REXO2	0	-2	11212	5489
PRR12	0	-1	11213	3441
MED4	0	-3	11214	6706
LRP10	0	0	11215	-46
OR4P4	0	0	11216	-46
WDR91	0	0	11217	-46
TMEM98	0	0	11218	-46
CNOT6	0	-1	11219	3446
HSPB8	0	0	11220	-46
CNNM3	0	0	11221	-46
OR8J3	0	0	11222	-49
OR5L2	0	0	11223	-49
TMCO1	0	0	11224	-50
OR8B8	0	0	11225	-50
MRPL13	0	-1	11226	3452
PHF10	0	0	11227	-49
L3MBTL1	0	0	11228	-49
PLEK2	0	0	11229	-49
UFSP2	0	0	11230	-50
MTRF1L	0	-1	11231	3456
PTPN18	0	0	11232	-49
OR51G2	0	0	11233	-49
TMEM230	0	0	11234	-49
OR8G2P	0	0	11235	-49
RNF167	0	0	11236	-49
LIN7C	0	0	11237	-49
ZNF490	0	0	11238	-50
CHMP4A	0	0	11239	-50
FAM162A	0	-2	11240	5513
PCDHGA12	0	0	11241	-49
SPATS2L	0	0	11242	-49
OR10A3	0	0	11243	-49
OR8G1	0	0	11244	-49
TMX3	0	-1	11245	3467
FAM156A	0	0	11246	-52
OR4C15	0	-1	11247	3468
MRPL18	0	0	11248	-51
ODAD4	0	0	11249	-52
ARHGAP24	0	-1	11250	3470
EPPK1	0	-2	11251	5520
FAM110A	0	-2	11252	5520
NOA1	0	-1	11253	3471
KAZALD1	0	-1	11254	3470
MXD3	0	-1	11255	3469
CARD19	0	0	11256	-55
UBXN11	0	0	11257	-55
WDR83	0	0	11258	-55
PRXL2A	0	-1	11259	3470
RAB33B	0	-1	11260	3470
NIPA2	0	0	11261	-54
INO80B	0	0	11262	-54
CABLES2	0	-1	11263	3472
TSPAN14	0	-1	11264	3472
SF3B5	0	-1	11265	3472
SHCBP1L	0	0	11266	-53
PMFBP1	0	-1	11267	3472
ACTL8	0	0	11268	-53
SUSD2	0	-1	11269	3472
APOLD1	0	-2	11270	5534
C9orf64	0	0	11271	-51
NUF2	0	-1	11272	3473
SH3BGRL3	0	-2	11273	5536
CAB39L	0	0	11274	-50
ATPAF2	0	0	11275	-50
FAHD1	0	-1	11276	3475
SCAND1	0	0	11277	-50
ACSBG2	0	0	11278	-51
YIPF4	0	0	11279	-52
SLFN11	0	-1	11280	3476
ERGIC2	0	0	11281	-52
MTFR1L	0	-1	11282	3477
ZNF571	0	0	11283	-52
MOSPD1	0	0	11284	-53
ABHD11	0	-2	11285	5545
RILP	0	-2	11286	5545
DEFB126	0	0	11287	-51
AIF1L	0	-3	11288	6772
DNAL1	0	-1	11289	3481
CENPL	0	-1	11290	3481
FAM214A	0	0	11291	-49
ANKRD13C	0	-1	11292	3482
LMOD3	0	-4	11293	7612
PLEKHF2	0	0	11294	-50
FASTKD1	0	-1	11295	3484
PCDHB16	0	0	11296	-49
PRX	0	0	11297	-50
GPR107	0	0	11298	-50
SHTN1	0	0	11299	-50
DYNC2H1	0	-1	11300	3484
CCDC121	0	0	11301	-49
FN3KRP	0	0	11302	-50
OCEL1	0	-2	11303	5560
CCAR2	0	0	11304	-50
SLC7A14	0	-1	11305	3486
OR11H1	0	0	11306	-51
ACSS3	0	0	11307	-51
POLD4	0	0	11308	-51
VAT1L	0	0	11309	-51
ILKAP	0	0	11310	-52
TANGO6	0	0	11311	-52
G6PC2	0	-5	11312	8167
ZFP14	0	0	11313	-52
MANEA	0	0	11314	-54
IFT74	0	0	11315	-54
ZFYVE28	0	0	11316	-56
CCNB1IP1	0	0	11317	-57
MARK4	0	-1	11318	3493
SH3TC2	0	-1	11319	3493
IL20RA	0	-3	11320	6798
FGFRL1	0	-2	11321	5574
RUFY1	0	0	11322	-56
GPR63	0	0	11323	-56
CKLF	0	-1	11324	3495
RIOX1	0	0	11325	-59
PTOV1	0	-1	11326	3495
SCUBE1	0	-2	11327	5578
CHD9	0	0	11328	-58
MAGED4B	0	0	11329	-59
PLEKHO1	0	0	11330	-59
PRKAG3	0	0	11331	-59
CLDN22	0	-1	11332	3500
HSPA14	0	0	11333	-58
CYB5R4	0	0	11334	-58
RUBCNL	0	0	11335	-58
HSD17B14	0	-1	11336	3503
WDR26	0	-2	11337	5585
P2RY13	0	-3	11338	6814
DCSTAMP	0	-1	11339	3505
YIPF5	0	0	11340	-57
EFHC2	0	-1	11341	3506
TDRD3	0	0	11342	-56
RSPH6A	0	0	11343	-56
RNF34	0	-1	11344	3507
LMAN2L	0	-1	11345	3506
EDEM3	0	-1	11346	3505
MYO3A	0	0	11347	-55
LRRC3	0	-1	11348	3506
TTI2	0	0	11349	-54
HKDC1	0	0	11350	-54
TMX1	0	0	11351	-54
MED28	0	0	11352	-57
FBXO38	0	-1	11353	3506
ZDHHC2	0	-1	11354	3506
IL20RB	0	-1	11355	3506
HM13	0	-5	11356	8208
FAM214B	0	0	11357	-55
TMEM134	0	-2	11358	5604
CEP63	0	0	11359	-54
DUSP13	0	0	11360	-55
WDCP	0	-2	11361	5606
ARMC9	0	-1	11362	3511
HAO2	0	0	11363	-55
OPA3	0	0	11364	-55
PREX2	0	0	11365	-55
TRIM34	0	0	11366	-55
XYLT2	0	0	11367	-55
GFRA4	0	0	11368	-57
TP53AIP1	0	-2	11369	5609
MYO1G	0	0	11370	-58
CLBA1	0	0	11371	-59
TNMD	0	-5	11372	8221
NPFFR1	0	-1	11373	3516
SAMSN1	0	-1	11374	3516
C15orf32	0	0	11375	-58
KIF13A	0	0	11376	-58
TMCO5A	0	0	11377	-58
MOAP1	0	0	11378	-58
RBM26	0	0	11379	-58
C19orf33	0	0	11380	-58
PRDM15	0	-1	11381	3521
TMBIM1	0	-2	11382	5620
PPP1R13B-DT	0	0	11383	-57
LIN7B	0	0	11384	-60
PARVG	0	0	11385	-60
PERP	0	-1	11386	3524
CEP128	0	0	11387	-60
SCPEP1	0	0	11388	-61
DOCK7	0	-3	11389	6861
TAF8	0	0	11390	-62
DNASE2B	0	-1	11391	3528
MBOAT2	0	0	11392	-61
ZC4H2	0	0	11393	-61
ABCG4	0	0	11394	-61
SGSM1	0	0	11395	-61
LYRM7	0	-1	11396	3532
TUBGCP6	0	-2	11397	5628
UBL5	0	-1	11398	3532
MMS19	0	-1	11399	3532
CACTIN	0	-2	11400	5630
PRR35	0	0	11401	-56
RBSN	0	0	11402	-56
NKD2	0	0	11403	-56
PDLIM2	0	0	11404	-56
DNAAF8	0	0	11405	-56
RGS8	0	0	11406	-56
NEU4	0	0	11407	-56
RHPN2	0	0	11408	-56
STRIP1	0	0	11409	-56
ZNF439	0	0	11410	-56
DNAJC14	0	0	11411	-56
EAF1	0	0	11412	-56
LRSAM1	0	-1	11413	3543
TOR3A	0	-1	11414	3543
C2orf73	0	0	11415	-55
EMID1	0	0	11416	-56
HELZ2	0	0	11417	-56
KIAA1755	0	0	11418	-56
AFAP1	0	0	11419	-58
TMEM18	0	-1	11420	3544
NUP35	0	0	11421	-57
DUSP15	0	0	11422	-59
LMLN	0	0	11423	-59
TMEM150A	0	0	11424	-60
DPEP3	0	0	11425	-61
CCDC74A	0	0	11426	-61
KLHL12	0	0	11427	-61
BPIFA3	0	-2	11428	5654
NKD1	0	0	11429	-64
POPDC3	0	0	11430	-64
C17orf50	0	-1	11431	3552
DIS3L2	0	-1	11432	3551
DNAJC1	0	0	11433	-64
IL1F10	0	-3	11434	6901
GPR61	0	-1	11435	3552
ZGPAT	0	-1	11436	3552
TMEM25	0	0	11437	-62
TMTC4	0	-2	11438	5662
ZBED5	0	0	11439	-61
MPV17L2	0	0	11440	-62
TNRC18	0	-2	11441	5664
MIGA2	0	0	11442	-61
PECR	0	0	11443	-61
CEP89	0	0	11444	-61
C22orf23	0	0	11445	-62
KRBA1	0	0	11446	-62
DOK5	0	0	11447	-62
PPP2R2D	0	0	11448	-62
MFSD9	0	0	11449	-62
UBAP2	0	0	11450	-62
SLC7A3	0	0	11451	-62
UTP6	0	0	11452	-62
C1orf198	0	0	11453	-63
EAF2	0	0	11454	-63
SPZ1	0	0	11455	-63
KDM3A	0	-2	11456	5677
RIOX2	0	0	11457	-63
CMTM2	0	-1	11458	3567
WFDC1	0	-1	11459	3565
ZNF71	0	0	11460	-62
ZNF347	0	0	11461	-63
USE1	0	-2	11462	5682
SLITRK2	0	0	11463	-62
CTDSP1	0	0	11464	-62
ZC3H10	0	0	11465	-62
USP38	0	-1	11466	3566
LONP2	0	0	11467	-65
PLCD4	0	0	11468	-65
TMTC1	0	0	11469	-65
TUBA1C	0	-1	11470	3568
RAB34	0	-1	11471	3568
EAPP	0	-1	11472	3568
FCRLA	0	-2	11473	5691
CENPN	0	0	11474	-62
RSPH3	0	0	11475	-62
KLF16	0	-1	11476	3570
SELENOS	0	0	11477	-62
AFAP1L2	0	-1	11478	3571
CRACR2A	0	0	11479	-62
TTBK1	0	-4	11480	7782
TBRG1	0	0	11481	-62
AGBL4	0	-1	11482	3574
VPS11	0	-1	11483	3574
CDCA7	0	0	11484	-60
MYO18B	0	-1	11485	3574
GJA10	0	0	11486	-59
SLC35B4	0	0	11487	-59
ZNF395	0	0	11488	-59
