# gene	views	view_delta	view_rank	view_rank_delta
RRP1	3	3	3402	-5875
CCS	3	3	3403	-5875
EHD1	3	2	3404	-2568
GPR75	3	-2	3405	1340
MKNK1	3	0	3406	283
PIP4K2B	3	3	3407	-5903
SYNM	3	2	3408	-2582
DNAH11	3	3	3409	-5913
VTI1B	3	3	3410	-5928
CAP1	3	3	3411	-5932
SOX14	3	1	3412	-781
STK25	3	1	3413	-784
S1PR4	3	3	3414	-5939
SGCG	3	2	3415	-2598
UCK2	3	-1	3416	923
SLC1A2	3	-5	3417	2039
ENPP3	3	2	3418	-2616
POU2AF1	3	2	3419	-2616
KAT6B	3	3	3420	-5989
POU3F2	3	1	3421	-793
PON3	3	2	3422	-2616
KIF14	3	3	3423	-6002
HS3ST2	3	2	3424	-2625
POU4F1	3	1	3425	-794
PRMT5	3	1	3426	-795
VRK1	3	2	3427	-2635
KAT5	3	0	3428	284
PSME3	3	3	3429	-6040
TLK1	3	3	3430	-6058
WNT3	3	3	3431	-6058
XRCC2	3	-3	3432	1655
PPP2R5D	3	-6	3433	2194
PPP1CB	3	3	3434	-6097
GNA13	3	1	3435	-810
DHX16	3	3	3436	-6103
LARP1	3	3	3437	-6108
CUL7	3	-2	3438	1356
AP3S2	3	2	3439	-2669
SIRT4	3	2	3440	-2669
DCAF7	3	2	3441	-2677
HARS2	3	2	3442	-2680
PLK2	3	3	3443	-6156
ZMYND11	3	1	3444	-819
RAPGEF4	3	3	3445	-6159
PKIA	3	3	3446	-6169
CNTRL	3	2	3447	-2688
WWP1	3	0	3448	288
MAFF	3	3	3449	-6184
KIF4A	3	3	3450	-6185
MALL	3	-1	3451	933
HUWE1	3	0	3452	286
GBF1	3	2	3453	-2697
OR7C1	3	3	3454	-6205
MANF	3	1	3455	-815
PRRC2A	3	-3	3456	1671
EDF1	3	2	3457	-2706
CDK13	3	3	3458	-6250
SNAP29	3	2	3459	-2727
UBE4A	3	1	3460	-819
STAU1	3	0	3461	281
SULT1A2	3	3	3462	-6273
STK3	3	2	3463	-2747
GALR3	3	1	3464	-823
SIRT5	3	0	3465	281
ELOA	3	2	3466	-2752
TAC3	3	2	3467	-2752
PRDM2	3	3	3468	-6288
SMARCA5	3	0	3469	280
KLF11	3	1	3470	-822
ZP2	3	0	3471	276
ZYX	3	1	3472	-829
SSR2	3	-10	3473	2564
PRKD3	3	3	3474	-6329
SGK3	3	3	3475	-6332
GALR2	3	1	3476	-833
YWHAZ	3	1	3477	-834
PPP3R1	3	2	3478	-2785
LARS2	3	0	3479	275
ZFP36	3	1	3480	-834
PYCR2	3	3	3481	-6353
ZIC3	3	2	3482	-2787
STAG3	3	3	3483	-6358
PRKACB	3	-1	3484	953
POLD3	3	3	3485	-6373
MAFK	3	3	3486	-6375
CLDN14	3	3	3487	-6380
RAB11A	3	-1	3488	953
RASGRP1	3	3	3489	-6395
MPDZ	3	1	3490	-841
BRD3	3	3	3491	-6400
PSCA	3	2	3492	-2800
CASP14	3	2	3493	-2800
TRAP1	3	0	3494	282
NUP214	3	1	3495	-841
SLC2A6	3	3	3496	-6415
STRAP	3	3	3497	-6416
ACD	3	0	3498	277
RNF125	3	1	3499	-844
VPS33B	3	2	3500	-2810
OXR1	3	2	3501	-2818
MRPS11	3	3	3502	-6463
DAPK2	3	3	3503	-6471
IL18RAP	3	2	3504	-2824
SSTR1	3	-1	3505	961
CLEC5A	3	-3	3506	1704
IL1RL2	3	2	3507	-2834
DSTYK	3	1	3508	-849
TAP1	3	-1	3509	964
TCF12	3	3	3510	-6504
GCFC2	3	1	3511	-847
GJC1	3	0	3512	280
NEK6	3	1	3513	-851
WDR4	3	0	3514	280
TPPP	3	-2	3515	1406
SHC2	3	3	3516	-6532
CDCA8	3	2	3517	-2854
SSH3	3	3	3518	-6546
SURF1	3	-2	3519	1406
TXNL4B	3	2	3520	-2858
SUPV3L1	3	3	3521	-6572
ASPSCR1	3	3	3522	-6583
SBDS	3	-5	3523	2132
ZMIZ1	3	3	3524	-6599
WNK4	3	-2	3525	1409
SEC24A	3	3	3526	-6637
NMUR2	3	3	3527	-6646
GJB6	3	-1	3528	971
DHX58	3	0	3529	276
ALG12	3	0	3530	273
DERL1	3	-1	3531	973
BBX	3	1	3532	-863
LHX9	3	2	3533	-2906
KCNK9	3	3	3534	-6705
MFN1	3	-1	3535	972
TRMU	3	1	3536	-871
RRM2B	3	2	3537	-2932
AKAP4	3	2	3538	-2934
HSPB7	3	3	3539	-6761
PDE7B	3	3	3540	-6761
CCN5	3	2	3541	-2939
KLF8	3	1	3542	-873
CDC14A	3	3	3543	-6771
BCAS1	3	-1	3544	978
TRAPPC4	3	2	3545	-2952
ANGPT4	3	3	3546	-6786
CD177	3	2	3547	-2952
CST7	3	3	3548	-6790
RTN4	3	0	3549	271
CDK10	3	2	3550	-2956
SLC6A14	3	3	3551	-6794
SOSTDC1	3	2	3552	-2969
NELFB	3	3	3553	-6841
SH3KBP1	3	3	3554	-6861
A1CF	3	2	3555	-2990
FANCI	3	1	3556	-882
CHMP5	3	3	3557	-6888
COPE	3	2	3558	-3004
KIDINS220	3	2	3559	-3009
H1-10	3	3	3560	-6927
ZBTB7B	3	1	3561	-887
RANBP3	3	0	3562	264
POLG2	3	2	3563	-3021
GCM1	3	2	3564	-3023
SEC63	3	3	3565	-6958
ZHX1	3	2	3566	-3031
CD248	3	1	3567	-886
RNF139	3	3	3568	-6964
TAOK3	3	1	3569	-886
OXGR1	3	-1	3570	991
PARVA	3	0	3571	270
BBS9	3	3	3572	-6983
CCNA1	3	-4	3573	2002
SIGLEC9	3	3	3574	-7001
AGO2	3	-2	3575	1444
ENAH	3	1	3576	-890
MARCHF5	3	1	3577	-897
FNDC3A	3	3	3578	-7028
SLC38A2	3	2	3579	-3051
H2BS1	3	3	3580	-7029
GNG2	3	2	3581	-3052
CBX8	3	3	3582	-7033
NANS	3	0	3583	273
KRT23	3	1	3584	-903
RBFOX1	3	-4	3585	2012
TMEM176B	3	3	3586	-7081
IFT81	3	3	3587	-7084
MRPS18B	3	2	3588	-3073
PHLDA1	3	1	3589	-904
UGT1A10	3	3	3590	-7098
RASA3	3	0	3591	272
COPZ1	3	2	3592	-3079
RAB6B	3	3	3593	-7116
COPG1	3	2	3594	-3087
IKZF3	3	-3	3595	1778
ZNF385D	3	3	3596	-7141
PABPC1	3	-2	3597	1462
COPG2	3	3	3598	-7145
TPK1	3	3	3599	-7163
NPTN	3	2	3600	-3094
MLH3	3	2	3601	-3101
PYROXD1	3	2	3602	-3104
BCOR	3	1	3603	-911
TUBB1	3	3	3604	-7218
FIS1	3	-2	3605	1468
PIP4K2C	3	3	3606	-7235
EMCN	3	0	3607	268
MCAT	3	3	3608	-7252
PCLO	3	3	3609	-7281
WBP1L	3	2	3610	-3153
RAD18	3	2	3611	-3160
KLC4	3	3	3612	-7339
OR56A4	3	3	3613	-7373
SLC12A8	3	-1	3614	1016
APPL1	3	1	3615	-936
SIRPG	3	-1	3616	1014
GGA1	3	0	3617	266
MEG3	3	1	3618	-937
DELEC1	3	-1	3619	1016
CKAP2	3	3	3620	-7402
CALY	3	2	3621	-3188
TAS2R4	3	0	3622	270
KIF16B	3	2	3623	-3197
BMP2K	3	2	3624	-3199
TAS2R14	3	3	3625	-7441
PCDH11X	3	3	3626	-7456
SLC39A4	3	1	3627	-941
TAAR8	3	1	3628	-945
DOCK8	3	-1	3629	1023
MCOLN3	3	2	3630	-3230
IMP3	3	1	3631	-952
FBXW7	3	-2	3632	1484
SPATS2L	3	1	3633	-953
ADPGK	3	0	3634	271
YTHDC1	3	2	3635	-3262
RILP	3	3	3636	-7591
HMBOX1	3	1	3637	-960
RNASEH2B	3	3	3638	-7611
GAL3ST4	3	3	3639	-7624
SH3TC2	3	2	3640	-3279
LRRC3	3	3	3641	-7662
MED28	3	3	3642	-7666
GSC	3	0	3643	268
XYLT1	3	2	3644	-3304
LACC1	3	1	3645	-970
NEUROG2	3	0	3646	270
ERVK-6	3	2	3647	-3306
SMOC2	3	2	3648	-3310
PERP	3	2	3649	-3311
CDH23	3	2	3650	-3311
GNB4	3	1	3651	-972
IL34	3	0	3652	270
SLC45A3	3	3	3653	-7721
RXFP1	3	1	3654	-974
MLST8	3	0	3655	271
CD300LF	3	1	3656	-975
RSPO3	3	0	3657	267
ZNF469	3	3	3658	-7782
PLCD4	3	3	3659	-7783
ACOT13	3	3	3660	-7806
PROKR2	3	1	3661	-981
GPT2	3	1	3662	-985
FERMT3	3	2	3663	-3352
DCP1A	3	3	3664	-7838
PIF1	3	3	3665	-7855
SESN2	3	1	3666	-986
EXOC2	3	2	3667	-3354
NAA15	3	-1	3668	1046
SPATC1L	3	3	3669	-7898
COASY	3	0	3670	267
KAT8	3	3	3671	-7907
CRIM1	3	0	3672	268
POLE3	3	1	3673	-993
PAXBP1	3	3	3674	-7957
SSH2	3	2	3675	-3379
DNAAF1	3	2	3676	-3390
SPSB3	3	2	3677	-3392
HASPIN	3	2	3678	-3399
NAV1	3	0	3679	258
TRBC1	3	0	3680	252
SLC47A1	3	2	3681	-3438
ADCY4	3	-1	3682	1051
LSM1	3	1	3683	-1012
NEDD1	3	2	3684	-3445
PRKAG2	3	1	3685	-1011
YARS1	3	-2	3686	1520
BHLHE40	3	1	3687	-1012
ARID2	3	1	3688	-1012
HPS3	3	3	3689	-8133
IL23R	3	-8	3690	2649
SRARP	3	3	3691	-8137
TSR3	3	3	3692	-8167
GORASP1	3	-1	3693	1058
WDR36	3	3	3694	-8187
KLF14	3	-2	3695	1524
SYT6	3	3	3696	-8219
OR52R1	3	3	3697	-8239
LRG1	3	2	3698	-3495
CYP2U1	3	1	3699	-1024
MYOCD	3	-1	3700	1061
MRGPRD	3	3	3701	-8327
OLIG1	3	3	3702	-8327
CTCFL	3	-2	3703	1530
SLC51A	3	-1	3704	1060
SPRED2	3	2	3705	-3524
PISRT1	3	2	3706	-3526
AZI2	3	2	3707	-3526
CATSPER4	3	1	3708	-1028
STOX1	3	1	3709	-1029
TPCN2	3	3	3710	-8428
CEP120	3	3	3711	-8429
SLAMF6	3	1	3712	-1030
PCDHA1	3	3	3713	-8440
SLC16A10	3	0	3714	254
TAS2R39	3	3	3715	-8455
CYP4V2	3	2	3716	-3575
NLRP6	3	1	3717	-1040
NEK8	3	2	3718	-3580
ADGRF5	3	2	3719	-3582
INO80E	3	2	3720	-3605
FOXI3	3	0	3721	253
FIGLA	3	3	3722	-8591
BBS12	3	0	3723	251
ASZ1	3	-2	3724	1543
LCA5	3	3	3725	-8629
CLEC4F	3	2	3726	-3621
BHLHA15	3	3	3727	-8656
GPR156	3	3	3728	-8657
H2AC1	3	3	3729	-8679
BRAT1	3	0	3730	250
PRSS55	3	2	3731	-3641
ARHGEF25	3	0	3732	251
TUBB	3	3	3733	-8705
GFRAL	3	3	3734	-8718
RXFP4	3	3	3735	-8727
NEIL2	3	3	3736	-8729
NOTCH2NLA	3	-1	3737	1079
LIN28B	3	0	3738	252
ADGRG3	3	3	3739	-8763
BRWD3	3	2	3740	-3663
SYT9	3	3	3741	-8836
CACUL1	3	0	3742	250
MIR195	3	2	3743	-3686
OR2M7	3	3	3744	-8868
MRGPRG	3	3	3745	-8882
MIR93	3	2	3746	-3699
HES5	3	1	3747	-1056
MIA3	3	0	3748	249
JPX	3	3	3749	-8951
D2HGDH	3	2	3750	-3737
NALF1	3	2	3751	-3748
SFTPA1	3	0	3752	251
IBD22	3	-1	3753	1080
F11R	3	3	3754	-9050
GSK3A	3	0	3755	251
DST	3	-4	3756	2160
DUX4	3	1	3757	-1063
NR2E3	3	2	3758	-3757
SP7	3	-1	3759	1078
U2AF1	3	2	3760	-3772
LILRB2	3	-2	3761	1568
AAA1	3	-3	3762	1919
HDGFL3	3	2	3763	-3776
AGA	3	0	3764	255
CTPS1	3	1	3765	-1073
AK1	2	0	3766	252
PHB	2	-5	3767	2360
DLX6	2	2	3768	-3780
KCNQ4	2	-3	3769	1920
NFAT5	2	0	3770	252
NLK	2	-1	3771	1085
SMURF1	2	1	3772	-1078
ADAMTS17	2	-2	3773	1573
MMP10	2	0	3774	251
JUN	2	0	3775	251
PTGIS	2	-2	3776	1573
LIPA	2	-2	3777	1572
CAV2	2	1	3778	-1086
MEST	2	1	3779	-1087
SPR	2	1	3780	-1093
RBL1	2	1	3781	-1093
PKD2	2	-5	3782	2370
ARSB	2	-5	3783	2368
C20orf202	2	2	3784	-3801
ATIC	2	2	3785	-3801
GM2A	2	-1	3786	1084
ICAM4	2	1	3787	-1095
CD37	2	0	3788	246
EHHADH	2	1	3789	-1094
FABP6	2	2	3790	-3808
PJVK	2	0	3791	247
NODAL	2	0	3792	246
COL11A1	2	-1	3793	1084
PCSK1N	2	1	3794	-1093
MBTPS1	2	2	3795	-3813
BANK1	2	-1	3796	1083
GLYCAM1	2	0	3797	247
CCL15	2	1	3798	-1092
COL5A1	2	-1	3799	1083
TAS1R1	2	-5	3800	2377
CEACAM5	2	-4	3801	2186
GMNC	2	2	3802	-3818
HILPDA	2	2	3803	-3818
FPGS	2	0	3804	241
FDPS	2	1	3805	-1093
PLTP	2	1	3806	-1101
COL12A1	2	1	3807	-1103
SLC5A6	2	-2	3808	1580
COL26A1	2	2	3809	-3820
CLPX	2	-7	3810	2649
PEBP1	2	-4	3811	2192
FCAR	2	-1	3812	1081
DLX5	2	0	3813	244
PDGFA	2	0	3814	242
SCP2	2	2	3815	-3829
DHCR24	2	0	3816	241
PLA2R1	2	0	3817	240
PGM2	2	1	3818	-1107
TNFRSF13C	2	-5	3819	2390
PAK6	2	1	3820	-1109
FCGR3A	2	0	3821	240
CEACAM6	2	-2	3822	1583
SPAST	2	-1	3823	1084
FHL1	2	-1	3824	1084
INPP5E	2	1	3825	-1112
FKTN	2	2	3826	-3854
CARM1	2	0	3827	231
COL18A1	2	0	3828	231
CASP5	2	1	3829	-1112
CCL23	2	0	3830	231
ITGA3	2	1	3831	-1113
H1-0	2	2	3832	-3862
FBXO15	2	-3	3833	1955
ST6GAL1	2	-1	3834	1091
SDHC	2	1	3835	-1117
CAMK2D	2	2	3836	-3881
UTS2R	2	1	3837	-1122
S100G	2	2	3838	-3886
TIRAP	2	0	3839	230
CA5A	2	2	3840	-3886
CACNB3	2	2	3841	-3887
ARX	2	-1	3842	1091
ARNTL2	2	0	3843	222
ZC3H7B	2	1	3844	-1129
GPR88	2	2	3845	-3896
CCT6A	2	0	3846	221
KRT2	2	2	3847	-3895
KRT17	2	-1	3848	1091
CBR3	2	-2	3849	1582
KRT16	2	2	3850	-3896
DEFA1	2	1	3851	-1134
AP2S1	2	1	3852	-1135
CLCN2	2	-4	3853	2210
DPYS	2	2	3854	-3907
CLCN6	2	1	3855	-1140
CMKLR1	2	0	3856	220
CLTB	2	2	3857	-3918
CHRNA7	2	-5	3858	2409
ABCE1	2	1	3859	-1138
ARV1	2	2	3860	-3916
CHD3	2	-1	3861	1097
DSG2	2	1	3862	-1137
DPT	2	-2	3863	1585
CHRNB1	2	1	3864	-1138
CLN5	2	-1	3865	1099
CLK1	2	-2	3866	1586
CHRNA4	2	-3	3867	1969
CHRNB4	2	1	3868	-1139
SLC1A6	2	1	3869	-1141
ADD2	2	2	3870	-3920
CCNT1	2	-1	3871	1104
ADD1	2	1	3872	-1144
CRHR2	2	-4	3873	2222
CTNS	2	-1	3874	1104
TRHR	2	-2	3875	1589
CSNK2B	2	2	3876	-3921
ADH1A	2	-1	3877	1104
CTBS	2	2	3878	-3924
C1S	2	-1	3879	1105
C6	2	-3	3880	1970
ACVR2A	2	0	3881	234
CST1	2	0	3882	234
CSNK2A2	2	1	3883	-1147
CRHBP	2	-2	3884	1595
COPB1	2	1	3885	-1147
CPN1	2	1	3886	-1147
PIK3CD	2	-6	3887	2583
CNN3	2	2	3888	-3937
CPA2	2	0	3889	234
TAS2R16	2	0	3890	234
CNTN1	2	1	3891	-1153
COX6B1	2	1	3892	-1153
CLDN3	2	-5	3893	2438
ACAT2	2	-4	3894	2237
CETN2	2	2	3895	-3933
CDH8	2	1	3896	-1152
CDR2	2	2	3897	-3933
CDC25A	2	1	3898	-1156
CDC25B	2	0	3899	236
ACTA1	2	0	3900	235
ACTG2	2	1	3901	-1157
ADCY3	2	0	3902	235
ACO2	2	-2	3903	1605
CENPC	2	1	3904	-1160
ACAA1	2	-1	3905	1115
EIF5	2	2	3906	-3950
ELAVL1	2	2	3907	-3951
EIF1AX	2	0	3908	236
DCC	2	1	3909	-1163
SCN4A	2	-2	3910	1611
CELSR2	2	-2	3911	1610
EFNA4	2	2	3912	-3953
APOF	2	1	3913	-1167
ASPH	2	0	3914	229
BMP10	2	0	3915	229
ATOX1	2	-2	3916	1614
ARL3	2	0	3917	230
ARHGDIA	2	1	3918	-1169
CTSO	2	2	3919	-3969
ARL1	2	0	3920	230
LMNB2	2	-2	3921	1616
LTA4H	2	0	3922	231
AMBN	2	-3	3923	1996
HTRA2	2	0	3924	232
GLTP	2	2	3925	-3973
H1-4	2	0	3926	230
AP2A1	2	1	3927	-1175
ANK1	2	-1	3928	1130
AMY2B	2	2	3929	-3977
ALPG	2	2	3930	-3978
SLC25A4	2	-1	3931	1132
ALOX12B	2	2	3932	-3977
CRISP1	2	2	3933	-3977
FGFR4	2	0	3934	233
ALDH1B1	2	1	3935	-1175
IL36G	2	2	3936	-3982
DAP	2	2	3937	-3984
BMP5	2	1	3938	-1175
DAPK1	2	-6	3939	2628
BMP8A	2	2	3940	-3988
DGKG	2	2	3941	-3990
CYP26A1	2	-4	3942	2281
ATP5MC2	2	1	3943	-1178
DAD1	2	2	3944	-3993
DAPK3	2	0	3945	235
CYP8B1	2	-1	3946	1139
CYP2A7	2	0	3947	234
SMAD5	2	2	3948	-3995
ATP5ME	2	2	3949	-3995
DARS1	2	-1	3950	1142
CYB5A	2	0	3951	235
GABRP	2	-1	3952	1137
FYB1	2	0	3953	229
GABRA6	2	1	3954	-1184
FUT5	2	1	3955	-1184
GABRB1	2	2	3956	-3996
GABRA4	2	1	3957	-1183
GABRG2	2	2	3958	-3996
G6PC1	2	-8	3959	2880
GABRR1	2	1	3960	-1184
FZD2	2	2	3961	-3996
GAD2	2	-8	3962	2882
FUT7	2	2	3963	-3995
GABRR2	2	1	3964	-1181
GABRE	2	2	3965	-3994
DR1	2	1	3966	-1182
BACH1	2	-4	3967	2302
DLG3	2	2	3968	-3999
DOK1	2	1	3969	-1180
DEFA3	2	2	3970	-4000
HCN2	2	-4	3971	2305
BICD1	2	0	3972	244
DPP6	2	-1	3973	1152
DEFA6	2	0	3974	242
BBS1	2	1	3975	-1180
DNAH5	2	0	3976	242
DYNC1I2	2	2	3977	-4004
GSDME	2	2	3978	-4009
DDOST	2	2	3979	-4012
BNC1	2	-1	3980	1155
BDH1	2	-1	3981	1154
ARID3A	2	2	3982	-4012
MAK	2	1	3983	-1181
FGL1	2	0	3984	247
FABP7	2	0	3985	246
BPTF	2	1	3986	-1179
GSTM3	2	2	3987	-4017
MAZ	2	2	3988	-4020
MATK	2	-1	3989	1155
FBP1	2	-1	3990	1154
MATN1	2	1	3991	-1184
FAT1	2	2	3992	-4022
FANCF	2	-1	3993	1152
GTF3A	2	-5	3994	2526
ACSL3	2	1	3995	-1182
FDFT1	2	-2	3996	1667
MATN2	2	2	3997	-4024
E2F2	2	1	3998	-1185
DVL3	2	2	3999	-4025
ACVR1C	2	-2	4000	1668
ELAVL4	2	1	4001	-1184
DVL2	2	0	4002	254
ENO3	2	0	4003	252
EML1	2	-2	4004	1669
E2F3	2	-2	4005	1669
DUSP5	2	2	4006	-4030
SPEF2	2	-1	4007	1161
GGT5	2	2	4008	-4029
DTYMK	2	2	4009	-4036
ECT2	2	1	4010	-1183
MARK2	2	2	4011	-4036
GBX2	2	2	4012	-4037
KAT2A	2	2	4013	-4040
GDI1	2	2	4014	-4043
IFNL1	2	2	4015	-4050
HBBP1	2	-1	4016	1162
GZMM	2	2	4017	-4056
GUCY1A2	2	2	4018	-4057
H2AC8	2	2	4019	-4057
HCFC1	2	0	4020	257
HDGF	2	1	4021	-1196
GYPE	2	2	4022	-4057
H2BC3	2	2	4023	-4058
H2AC7	2	2	4024	-4059
H1-5	2	2	4025	-4060
CFHR1	2	1	4026	-1193
GZMH	2	1	4027	-1193
GNAL	2	0	4028	259
GLI4	2	1	4029	-1194
GNAT1	2	1	4030	-1194
GNAI2	2	2	4031	-4058
AMBP	2	0	4032	260
GCLM	2	1	4033	-1192
GNAT2	2	2	4034	-4061
ALDH3A2	2	2	4035	-4062
GJA5	2	2	4036	-4066
GNAI3	2	2	4037	-4066
GLG1	2	2	4038	-4069
HADHA	2	-3	4039	2085
ANKRD2	2	2	4040	-4072
EPHA7	2	2	4041	-4072
ABCA3	2	-2	4042	1698
GPC1	2	2	4043	-4076
GPR26	2	-1	4044	1179
AHCY	2	-1	4045	1179
ERF	2	0	4046	265
ADIPOR1	2	-4	4047	2366
EXT1	2	-6	4048	2727
GP5	2	0	4049	267
GPR32	2	2	4050	-4079
GNG4	2	2	4051	-4079
ETFA	2	-4	4052	2369
EPRS1	2	-1	4053	1185
GP9	2	1	4054	-1200
NPBWR1	2	2	4055	-4078
MEIS2	2	0	4056	261
MCM3	2	0	4057	261
MEF2A	2	1	4058	-1202
FLNC	2	-2	4059	1712
MDH1	2	0	4060	257
ME2	2	1	4061	-1207
PSMA4	2	1	4062	-1210
PSMD10	2	1	4063	-1211
HOXD1	2	0	4064	258
MAP2K2	2	0	4065	258
MAPK11	2	1	4066	-1212
HOXC12	2	2	4067	-4103
DNAJC3	2	2	4068	-4106
MAP2K6	2	-1	4069	1194
HOXB6	2	1	4070	-1213
PSMD1	2	2	4071	-4110
PRM1	2	0	4072	261
HTRA1	2	0	4073	261
HOXB8	2	1	4074	-1212
PSMD2	2	1	4075	-1214
HOXD11	2	1	4076	-1217
HOXC11	2	2	4077	-4115
IL11RA	2	0	4078	255
PTPRF	2	1	4079	-1222
RAPSN	2	1	4080	-1222
PYCR1	2	0	4081	255
HYAL1	2	1	4082	-1221
IARS1	2	0	4083	254
ICA1	2	1	4084	-1222
RANGAP1	2	-3	4085	2117
PURB	2	0	4086	251
MMP12	2	-8	4087	2997
MAP3K9	2	2	4088	-4138
MMP15	2	0	4089	251
HTC1	2	2	4090	-4139
HSD17B2	2	0	4091	252
HPN	2	2	4092	-4141
MLLT1	2	2	4093	-4143
MAGEA4	2	0	4094	254
FFAR3	2	-1	4095	1204
GPR33	2	1	4096	-1237
MEG8	2	-1	4097	1205
PRPF31	2	0	4098	255
GPR27	2	2	4099	-4146
NBR1	2	0	4100	255
GPR34	2	2	4101	-4148
GRK4	2	2	4102	-4148
GPR22	2	2	4103	-4148
GPR20	2	2	4104	-4148
GPR37	2	0	4105	256
MT-TV	2	-1	4106	1210
PTS	2	2	4107	-4156
SNX1	2	1	4108	-1245
MEOX1	2	0	4109	255
SLC30A8	2	1	4110	-1252
IFI35	2	2	4111	-4169
HRC	2	-1	4112	1208
PRMT1	2	-3	4113	2132
IFIT3	2	1	4114	-1253
MIPEP	2	1	4115	-1255
SRL	2	-2	4116	1744
AUP1	2	0	4117	250
HGFAC	2	2	4118	-4181
BACE1-AS	2	1	4119	-1256
ADGRB3	2	-2	4120	1742
ACTN2	2	1	4121	-1255
FTH1	2	-3	4122	2139
GSTA4	2	-1	4123	1211
FRG1	2	2	4124	-4181
CA1	2	2	4125	-4181
AFM	2	0	4126	248
HIP1	2	-3	4127	2143
ADGRB2	2	0	4128	248
NCS1	2	-1	4129	1215
INPP5A	2	1	4130	-1259
PRDX2	2	-3	4131	2145
IMPA2	2	2	4132	-4184
TEP1	2	2	4133	-4184
INSL4	2	2	4134	-4184
THRA	2	-1	4135	1219
INCENP	2	1	4136	-1257
TFDP1	2	1	4137	-1257
TECTA	2	1	4138	-1258
TERF1	2	1	4139	-1258
TGM4	2	1	4140	-1258
ING1	2	-1	4141	1223
TEAD3	2	2	4142	-4189
INPP5B	2	2	4143	-4190
DYNLT1	2	1	4144	-1257
IL12A	2	-2	4145	1758
IMPA1	2	1	4146	-1259
TMBIM6	2	1	4147	-1261
INPP5D	2	-3	4148	2159
IL5RA	2	1	4149	-1260
TEAD4	2	2	4150	-4189
THRSP	2	0	4151	261
RASGRF1	2	2	4152	-4189
GDF6	2	-1	4153	1227
MRC1	2	-3	4154	2161
TIMP3	2	-4	4155	2454
RBBP8	2	1	4156	-1266
RAB5C	2	1	4157	-1267
RAD17	2	1	4158	-1269
SEC62	2	1	4159	-1269
REG1A	2	-2	4160	1768
TIMP4	2	2	4161	-4202
TK1	2	2	4162	-4205
RAD51D	2	2	4163	-4206
ANGPT1	2	-4	4164	2461
RAD23B	2	0	4165	260
REV3L	2	1	4166	-1276
TLE4	2	1	4167	-1276
TNR	2	2	4168	-4223
MSH4	2	2	4169	-4223
TNNT3	2	2	4170	-4224
MYO1B	2	2	4171	-4224
RAMP3	2	2	4172	-4225
ABCC4	2	2	4173	-4226
MT2A	2	-2	4174	1772
GALNS	2	0	4175	261
CLEC3B	2	-1	4176	1229
MSI1	2	-1	4177	1229
RAMP1	2	-3	4178	2174
RGS16	2	1	4179	-1277
MT1F	2	2	4180	-4228
HLA-DRB5	2	0	4181	262
RPN2	2	-1	4182	1232
NCF2	2	2	4183	-4234
NDP	2	1	4184	-1283
RPS4Y1	2	2	4185	-4236
BRS3	2	2	4186	-4241
NDUFA7	2	2	4187	-4243
NDUFS1	2	1	4188	-1281
SNCG	2	1	4189	-1281
NDUFA1	2	-1	4190	1236
NCK1	2	-2	4191	1786
NDUFS4	2	-1	4192	1237
NEK1	2	0	4193	267
RPS4X	2	2	4194	-4244
NCF4	2	2	4195	-4251
FGF13	2	1	4196	-1288
ISG20	2	1	4197	-1289
ISL1	2	-3	4198	2189
PTPN3	2	2	4199	-4256
FGF14	2	1	4200	-1288
HNRNPAB	2	1	4201	-1291
ITGA7	2	0	4202	266
LLGL1	2	0	4203	265
AMELX	2	2	4204	-4254
CD164	2	-3	4205	2193
PTK7	2	-1	4206	1241
FKBP3	2	2	4207	-4253
LRP6	2	0	4208	269
XCR1	2	0	4209	268
PTPRB	2	2	4210	-4256
LMO2	2	-4	4211	2494
PTMS	2	2	4212	-4255
FGF7	2	1	4213	-1291
NFS1	2	1	4214	-1295
LTBP2	2	1	4215	-1295
NINJ1	2	2	4216	-4269
HIP1R	2	1	4217	-1294
LTK	2	1	4218	-1294
MARCHF6	2	2	4219	-4270
DLEU1	2	1	4220	-1297
TMSB4Y	2	1	4221	-1297
NME2	2	0	4222	274
DNAJA2	2	1	4223	-1297
GPRC5A	2	2	4224	-4272
CDKL2	2	2	4225	-4273
PGLYRP1	2	2	4226	-4273
F2RL3	2	2	4227	-4275
BAZ1B	2	1	4228	-1302
CLDN2	2	0	4229	276
TLX1	2	1	4230	-1307
TPP1	2	1	4231	-1309
EEF1B2	2	2	4232	-4293
HOXA4	2	2	4233	-4298
FOXA3	2	1	4234	-1313
CLGN	2	2	4235	-4297
HMGA1	2	0	4236	275
HNRNPH1	2	2	4237	-4298
HNRNPA2B1	2	0	4238	273
TYMP	2	0	4239	271
HMMR	2	-1	4240	1259
SLC29A2	2	2	4241	-4312
DAB1	2	1	4242	-1313
NR4A2	2	-4	4243	2517
TOP3A	2	1	4244	-1316
MT3	2	1	4245	-1317
MYBPC2	2	2	4246	-4312
NR6A1	2	2	4247	-4312
MT1H	2	1	4248	-1320
TPBG	2	0	4249	273
COX3	2	-6	4250	2896
NR2C2	2	2	4251	-4323
TPD52L2	2	2	4252	-4323
FGD1	2	0	4253	271
LGALS3BP	2	-2	4254	1833
LECT2	2	2	4255	-4325
NEO1	2	0	4256	272
NEK3	2	2	4257	-4326
TRPC2	2	2	4258	-4326
